chromhmm_state1	chromhmm_state2	count
		23266
	Enh	11225
	Het	94196
	Polyc	34305
	Prom	9685
	Tx	15842
	ZNF	3342
Enh		11425
Enh	Enh	1018999
Enh	Het	1715983
Enh	Polyc	1237362
Enh	Prom	583143
Enh	Tx	1118109
Enh	ZNF	167522
Het		91728
Het	Enh	1733241
Het	Het	18285196
Het	Polyc	4665003
Het	Prom	1182331
Het	Tx	2412932
Het	ZNF	385292
Polyc		29764
Polyc	Enh	1248445
Polyc	Het	4645013
Polyc	Polyc	3439607
Polyc	Prom	882341
Polyc	Tx	1654787
Polyc	ZNF	245062
Prom		8879
Prom	Enh	589285
Prom	Het	1170490
Prom	Polyc	881437
Prom	Prom	470177
Prom	Tx	766657
Prom	ZNF	126376
Tx		15824
Tx	Enh	1132453
Tx	Het	2379389
Tx	Polyc	1658931
Tx	Prom	769636
Tx	Tx	1580692
Tx	ZNF	226767
ZNF		3392
ZNF	Enh	165157
ZNF	Het	376699
ZNF	Polyc	240822
ZNF	Prom	122201
ZNF	Tx	219890
ZNF	ZNF	67913
