chromhmm_state1	chromhmm_state2	count
		16526
	Enh	10241
	Het	82203
	Polyc	30511
	Prom	8943
	Tx	14654
	ZNF	3005
Enh		10977
Enh	Enh	1025347
Enh	Het	1784205
Enh	Polyc	1234163
Enh	Prom	562169
Enh	Tx	1134544
Enh	ZNF	168002
Het		80846
Het	Enh	1808610
Het	Het	17498242
Het	Polyc	4548357
Het	Prom	1180708
Het	Tx	2513880
Het	ZNF	389172
Polyc		27266
Polyc	Enh	1244285
Polyc	Het	4505511
Polyc	Polyc	3285973
Polyc	Prom	844167
Polyc	Tx	1647313
Polyc	ZNF	241985
Prom		8110
Prom	Enh	565711
Prom	Het	1167500
Prom	Polyc	843335
Prom	Prom	430918
Prom	Tx	743032
Prom	ZNF	120643
Tx		14909
Tx	Enh	1149182
Tx	Het	2474478
Tx	Polyc	1657085
Tx	Prom	747798
Tx	Tx	1606782
Tx	ZNF	228651
ZNF		3047
ZNF	Enh	165791
ZNF	Het	381308
ZNF	Polyc	237107
ZNF	Prom	117452
ZNF	Tx	222310
ZNF	ZNF	67275
