chromhmm_state1	chromhmm_state2	count
		20407
	Enh	16861
	Het	127818
	Polyc	33570
	Prom	12754
	Tx	20486
	ZNF	6568
Enh		15826
Enh	Enh	971226
Enh	Het	3341821
Enh	Polyc	1335389
Enh	Prom	719493
Enh	Tx	1083796
Enh	ZNF	316714
Het		129417
Het	Enh	3348036
Het	Het	29375122
Het	Polyc	6379785
Het	Prom	2362533
Het	Tx	3642933
Het	ZNF	1178057
Polyc		30786
Polyc	Enh	1292969
Polyc	Het	6189261
Polyc	Polyc	2869649
Polyc	Prom	874657
Polyc	Tx	1401988
Polyc	ZNF	377786
Prom		11445
Prom	Enh	718801
Prom	Het	2331645
Prom	Polyc	907446
Prom	Prom	597787
Prom	Tx	859521
Prom	ZNF	252724
Tx		20175
Tx	Enh	1100915
Tx	Het	3637903
Tx	Polyc	1479841
Tx	Prom	866466
Tx	Tx	1438131
Tx	ZNF	379657
ZNF		6613
ZNF	Enh	320224
ZNF	Het	1164278
ZNF	Polyc	398043
ZNF	Prom	253098
ZNF	Tx	380686
ZNF	ZNF	153061
