chromhmm_state1	chromhmm_state2	count
		47866
	Enh	50159
	Het	336840
	Polyc	83494
	Prom	38531
	Tx	59649
	ZNF	23679
Enh		56450
Enh	Enh	2316497
Enh	Het	7355743
Enh	Polyc	2862970
Enh	Prom	1775030
Enh	Tx	2623365
Enh	ZNF	762027
Het		410448
Het	Enh	7838042
Het	Het	51812428
Het	Polyc	13036047
Het	Prom	5748202
Het	Tx	8794692
Het	ZNF	2740690
Polyc		97448
Polyc	Enh	2967758
Polyc	Het	12747694
Polyc	Polyc	5475581
Polyc	Prom	2134990
Polyc	Tx	3349260
Polyc	ZNF	924134
Prom		41401
Prom	Enh	1746162
Prom	Het	5241723
Prom	Polyc	2014905
Prom	Prom	1467841
Prom	Tx	2072302
Prom	ZNF	601628
Tx		66831
Tx	Enh	2647424
Tx	Het	8217938
Tx	Polyc	3250886
Tx	Prom	2124701
Tx	Tx	3368015
Tx	ZNF	903943
ZNF		26984
ZNF	Enh	769972
ZNF	Het	2556002
ZNF	Polyc	896266
ZNF	Prom	616130
ZNF	Tx	909825
ZNF	ZNF	323455
