chromhmm_state1	chromhmm_state2	count
		28349
	Enh	17004
	Het	130797
	Polyc	33713
	Prom	12905
	Tx	20806
	ZNF	6852
Enh		15935
Enh	Enh	976507
Enh	Het	3369447
Enh	Polyc	1345649
Enh	Prom	723547
Enh	Tx	1090921
Enh	ZNF	318628
Het		131980
Het	Enh	3375060
Het	Het	30088540
Het	Polyc	6427851
Het	Prom	2387242
Het	Tx	3676546
Het	ZNF	1189838
Polyc		30975
Polyc	Enh	1303117
Polyc	Het	6236862
Polyc	Polyc	2890942
Polyc	Prom	883381
Polyc	Tx	1415388
Polyc	ZNF	381496
Prom		11579
Prom	Enh	722887
Prom	Het	2355662
Prom	Polyc	915950
Prom	Prom	601190
Prom	Tx	865352
Prom	ZNF	254259
Tx		20568
Tx	Enh	1107949
Tx	Het	3671119
Tx	Polyc	1492739
Tx	Prom	872302
Tx	Tx	1449078
Tx	ZNF	382422
ZNF		6931
ZNF	Enh	322123
ZNF	Het	1176765
ZNF	Polyc	401622
ZNF	Prom	254590
ZNF	Tx	383383
ZNF	ZNF	154473
