chromhmm_state1	chromhmm_state2	count
		20340
	Enh	14347
	Het	111935
	Polyc	27616
	Prom	11010
	Tx	17860
	ZNF	5762
Enh		13455
Enh	Enh	881105
Enh	Het	2997345
Enh	Polyc	1207401
Enh	Prom	651756
Enh	Tx	981488
Enh	ZNF	285017
Het		115438
Het	Enh	3008080
Het	Het	26811243
Het	Polyc	5704189
Het	Prom	2120573
Het	Tx	3266709
Het	ZNF	1062793
Polyc		26818
Polyc	Enh	1184249
Polyc	Het	5615783
Polyc	Polyc	2644780
Polyc	Prom	798201
Polyc	Tx	1279033
Polyc	ZNF	342113
Prom		9727
Prom	Enh	648305
Prom	Het	2087927
Prom	Polyc	816700
Prom	Prom	541198
Prom	Tx	777078
Prom	ZNF	227360
Tx		17380
Tx	Enh	995047
Tx	Het	3258081
Tx	Polyc	1334362
Tx	Prom	785036
Tx	Tx	1308030
Tx	ZNF	341608
ZNF		5816
ZNF	Enh	287646
ZNF	Het	1043490
ZNF	Polyc	356482
ZNF	Prom	228088
ZNF	Tx	342773
ZNF	ZNF	140685
