chromhmm_state1	chromhmm_state2	count
		1088
	Enh	75
	Het	347
	Polyc	301
	Prom	46
	Tx	94
	ZNF	14
Enh		124
Enh	Enh	66177
Enh	Het	25092
Enh	Polyc	32705
Enh	Prom	15292
Enh	Tx	43109
Enh	ZNF	4266
Het		293
Het	Enh	25268
Het	Het	164303
Het	Polyc	29960
Het	Prom	7811
Het	Tx	19318
Het	ZNF	2222
Polyc		260
Polyc	Enh	32108
Polyc	Het	29667
Polyc	Polyc	145570
Polyc	Prom	15725
Polyc	Tx	24795
Polyc	ZNF	1921
Prom		37
Prom	Enh	15462
Prom	Het	7621
Prom	Polyc	15531
Prom	Prom	9954
Prom	Tx	19966
Prom	ZNF	1531
Tx		78
Tx	Enh	42937
Tx	Het	19625
Tx	Polyc	25050
Tx	Prom	19816
Tx	Tx	91218
Tx	ZNF	6003
ZNF		16
ZNF	Enh	4032
ZNF	Het	2179
ZNF	Polyc	2014
ZNF	Prom	1467
ZNF	Tx	6036
ZNF	ZNF	2110
