chromhmm_state1	chromhmm_state2	count
		48923
	Enh	11417
	Het	104303
	Polyc	22660
	Prom	7477
	Tx	17921
	ZNF	4630
Enh		10661
Enh	Enh	873137
Enh	Het	3027137
Enh	Polyc	1056834
Enh	Prom	565593
Enh	Tx	1119628
Enh	ZNF	218168
Het		109160
Het	Enh	3018453
Het	Het	33943999
Het	Polyc	5759087
Het	Prom	1848553
Het	Tx	3844437
Het	ZNF	852965
Polyc		22024
Polyc	Enh	1054804
Polyc	Het	5755809
Polyc	Polyc	2851674
Polyc	Prom	609635
Polyc	Tx	1301073
Polyc	ZNF	223765
Prom		6474
Prom	Enh	565825
Prom	Het	1839939
Prom	Polyc	614113
Prom	Prom	429762
Prom	Tx	805305
Prom	ZNF	157672
Tx		18219
Tx	Enh	1131339
Tx	Het	3848386
Tx	Polyc	1326859
Tx	Prom	805210
Tx	Tx	1959789
Tx	ZNF	320364
ZNF		4530
ZNF	Enh	215691
ZNF	Het	847226
ZNF	Polyc	225780
ZNF	Prom	156052
ZNF	Tx	319540
ZNF	ZNF	111490
