chromhmm_state1	chromhmm_state2	count
		40727
	Enh	11358
	Het	102913
	Polyc	22532
	Prom	7440
	Tx	17774
	ZNF	4565
Enh		10628
Enh	Enh	866750
Enh	Het	2998341
Enh	Polyc	1048628
Enh	Prom	561806
Enh	Tx	1110827
Enh	ZNF	216506
Het		107793
Het	Enh	2990319
Het	Het	32940830
Het	Polyc	5694090
Het	Prom	1829055
Het	Tx	3813084
Het	ZNF	844697
Polyc		21911
Polyc	Enh	1046418
Polyc	Het	5692490
Polyc	Polyc	2803192
Polyc	Prom	603827
Polyc	Tx	1292803
Polyc	ZNF	222274
Prom		6452
Prom	Enh	561899
Prom	Het	1820264
Prom	Polyc	608630
Prom	Prom	426894
Prom	Tx	797597
Prom	ZNF	156370
Tx		18060
Tx	Enh	1122267
Tx	Het	3816851
Tx	Polyc	1318643
Tx	Prom	797397
Tx	Tx	1931502
Tx	ZNF	315997
ZNF		4477
ZNF	Enh	214041
ZNF	Het	838517
ZNF	Polyc	224407
ZNF	Prom	154715
ZNF	Tx	315157
ZNF	ZNF	109513
