CMDLINE /home/stefano/anaconda3/envs/gt/bin/python3.10 memory_benchmark.py
MEM 553.886719 1696868376.0798
MEM 548.769531 1696868376.1804
MEM 548.769531 1696868376.2810
MEM 548.769531 1696868376.3814
MEM 548.769531 1696868376.4820
MEM 548.769531 1696868376.5825
MEM 548.769531 1696868376.6831
MEM 548.769531 1696868376.7837
MEM 571.531250 1696868376.8845
MEM 611.281250 1696868376.9852
MEM 617.406250 1696868377.0859
MEM 498.199219 1696868377.1864
MEM 505.824219 1696868377.2869
MEM 513.449219 1696868377.3876
MEM 521.074219 1696868377.4881
MEM 521.074219 1696868377.5888
MEM 521.074219 1696868377.6896
MEM 521.199219 1696868377.7904
MEM 538.824219 1696868377.8913
MEM 538.824219 1696868377.9919
MEM 538.824219 1696868378.0925
MEM 538.824219 1696868378.1936
MEM 540.699219 1696868378.2941
MEM 540.824219 1696868378.3946
MEM 541.074219 1696868378.4950
MEM 541.324219 1696868378.5954
MEM 541.449219 1696868378.6961
MEM 541.574219 1696868378.7966
MEM 541.824219 1696868378.8973
MEM 541.949219 1696868378.9979
MEM 542.199219 1696868379.0985
MEM 542.324219 1696868379.1992
MEM 542.574219 1696868379.2997
MEM 542.699219 1696868379.4003
MEM 542.949219 1696868379.5010
MEM 543.199219 1696868379.6021
MEM 543.324219 1696868379.7030
MEM 543.449219 1696868379.8039
MEM 543.699219 1696868379.9047
MEM 543.824219 1696868380.0052
MEM 544.074219 1696868380.1058
MEM 544.199219 1696868380.2066
MEM 544.449219 1696868380.3072
MEM 544.574219 1696868380.4079
MEM 544.699219 1696868380.5087
MEM 541.175781 1696868380.6093
MEM 541.175781 1696868380.7101
MEM 541.175781 1696868380.8108
MEM 548.691406 1696868380.9115
MEM 585.816406 1696868381.0124
MEM 594.566406 1696868381.1132
MEM 484.812500 1696868381.2142
MEM 500.953125 1696868381.3151
MEM 530.968750 1696868381.4159
MEM 538.968750 1696868381.5166
MEM 539.218750 1696868381.6172
MEM 543.308594 1696868381.7180
MEM 545.308594 1696868381.8186
MEM 546.558594 1696868381.9195
MEM 548.808594 1696868382.0202
MEM 548.933594 1696868382.1206
MEM 549.183594 1696868382.2212
MEM 549.308594 1696868382.3219
MEM 549.433594 1696868382.4227
MEM 549.683594 1696868382.5233
MEM 549.808594 1696868382.6241
MEM 550.058594 1696868382.7247
MEM 550.308594 1696868382.8255
MEM 550.308594 1696868382.9262
MEM 550.558594 1696868383.0267
MEM 550.683594 1696868383.1273
MEM 550.933594 1696868383.2283
MEM 551.183594 1696868383.3292
MEM 551.183594 1696868383.4299
MEM 551.433594 1696868383.5306
MEM 551.558594 1696868383.6313
MEM 551.808594 1696868383.7322
MEM 551.933594 1696868383.8329
MEM 552.183594 1696868383.9337
MEM 552.308594 1696868384.0343
MEM 552.558594 1696868384.1348
MEM 552.683594 1696868384.2354
MEM 552.933594 1696868384.3360
MEM 553.058594 1696868384.4365
MEM 553.308594 1696868384.5372
MEM 553.433594 1696868384.6379
MEM 548.871094 1696868384.7386
MEM 548.871094 1696868384.8393
MEM 548.871094 1696868384.9398
MEM 548.871094 1696868385.0404
MEM 548.871094 1696868385.1411
MEM 548.871094 1696868385.2420
MEM 556.828125 1696868385.3426
MEM 593.328125 1696868385.4434
MEM 617.578125 1696868385.5442
MEM 491.992188 1696868385.6447
MEM 503.996094 1696868385.7452
MEM 506.996094 1696868385.8457
MEM 514.621094 1696868385.9463
MEM 522.246094 1696868386.0467
MEM 522.246094 1696868386.1477
MEM 521.257812 1696868386.2485
MEM 529.132812 1696868386.3493
MEM 538.882812 1696868386.4501
MEM 538.882812 1696868386.5508
MEM 538.882812 1696868386.6516
MEM 538.882812 1696868386.7525
MEM 541.007812 1696868386.8531
MEM 541.132812 1696868386.9536
MEM 541.382812 1696868387.0545
MEM 541.507812 1696868387.1552
MEM 541.757812 1696868387.2560
MEM 542.007812 1696868387.3567
MEM 542.132812 1696868387.4574
MEM 542.382812 1696868387.5581
MEM 542.507812 1696868387.6589
MEM 542.757812 1696868387.7596
MEM 543.007812 1696868387.8603
MEM 543.132812 1696868387.9609
MEM 543.257812 1696868388.0615
MEM 543.507812 1696868388.1622
MEM 543.632812 1696868388.2629
MEM 543.882812 1696868388.3636
MEM 544.132812 1696868388.4644
MEM 544.257812 1696868388.5651
MEM 544.507812 1696868388.6658
MEM 544.632812 1696868388.7664
MEM 544.882812 1696868388.8671
MEM 545.007812 1696868388.9679
MEM 545.257812 1696868389.0684
MEM 542.347656 1696868389.1693
MEM 541.347656 1696868389.2700
MEM 541.347656 1696868389.3707
MEM 541.347656 1696868389.4712
MEM 541.972656 1696868389.5719
MEM 565.765625 1696868389.6727
MEM 594.640625 1696868389.7733
MEM 476.445312 1696868389.8740
MEM 487.617188 1696868389.9746
MEM 521.351562 1696868390.0754
MEM 537.476562 1696868390.1760
MEM 538.976562 1696868390.2767
MEM 538.976562 1696868390.3774
MEM 541.343750 1696868390.4781
MEM 545.355469 1696868390.5788
MEM 546.605469 1696868390.6795
MEM 548.855469 1696868390.7803
MEM 548.980469 1696868390.8810
MEM 549.105469 1696868390.9818
MEM 549.355469 1696868391.0824
MEM 549.480469 1696868391.1829
MEM 549.730469 1696868391.2836
MEM 549.855469 1696868391.3841
MEM 550.105469 1696868391.4846
MEM 550.230469 1696868391.5851
MEM 550.355469 1696868391.6856
MEM 550.480469 1696868391.7862
MEM 550.605469 1696868391.8868
MEM 550.730469 1696868391.9875
MEM 550.855469 1696868392.0882
MEM 550.980469 1696868392.1890
MEM 551.105469 1696868392.2897
MEM 551.230469 1696868392.3904
MEM 551.355469 1696868392.4911
MEM 551.605469 1696868392.5918
MEM 551.730469 1696868392.6925
MEM 551.855469 1696868392.7931
MEM 551.980469 1696868392.8938
MEM 552.105469 1696868392.9944
MEM 552.230469 1696868393.0949
MEM 552.355469 1696868393.1954
MEM 552.480469 1696868393.2960
MEM 552.730469 1696868393.3968
MEM 552.855469 1696868393.4973
MEM 553.105469 1696868393.5978
MEM 553.230469 1696868393.6985
MEM 553.480469 1696868393.7992
MEM 553.605469 1696868393.8999
MEM 553.730469 1696868394.0008
MEM 547.902344 1696868394.1013
MEM 547.902344 1696868394.2022
MEM 547.902344 1696868394.3028
MEM 547.902344 1696868394.4043
MEM 547.902344 1696868394.5056
MEM 547.902344 1696868394.6062
MEM 547.902344 1696868394.7073
MEM 547.902344 1696868394.8094
MEM 552.539062 1696868394.9101
MEM 570.664062 1696868395.0113
MEM 602.664062 1696868395.1122
MEM 616.539062 1696868395.2130
MEM 544.359375 1696868395.3139
MEM 544.359375 1696868395.4145
MEM 544.359375 1696868395.5156
MEM 544.359375 1696868395.6162
MEM 483.292969 1696868395.7168
MEM 490.761719 1696868395.8177
MEM 506.011719 1696868395.9182
MEM 523.636719 1696868396.0189
MEM 527.242188 1696868396.1200
MEM 531.492188 1696868396.2207
MEM 535.242188 1696868396.3214
MEM 538.367188 1696868396.4219
MEM 538.867188 1696868396.5224
MEM 541.242188 1696868396.6230
MEM 541.367188 1696868396.7235
MEM 541.492188 1696868396.8242
MEM 541.617188 1696868396.9249
MEM 541.867188 1696868397.0255
MEM 541.992188 1696868397.1260
MEM 542.242188 1696868397.2266
MEM 542.367188 1696868397.3274
MEM 542.492188 1696868397.4279
MEM 542.617188 1696868397.5287
MEM 542.742188 1696868397.6293
MEM 542.867188 1696868397.7301
MEM 542.992188 1696868397.8307
MEM 543.117188 1696868397.9315
MEM 543.242188 1696868398.0320
MEM 543.367188 1696868398.1326
MEM 543.492188 1696868398.2331
MEM 543.617188 1696868398.3337
MEM 543.867188 1696868398.4343
MEM 543.992188 1696868398.5349
MEM 544.117188 1696868398.6355
MEM 544.242188 1696868398.7365
MEM 544.492188 1696868398.8370
MEM 544.617188 1696868398.9375
MEM 544.742188 1696868399.0381
MEM 544.992188 1696868399.1385
MEM 545.117188 1696868399.2392
MEM 545.367188 1696868399.3398
MEM 545.492188 1696868399.4404
MEM 545.617188 1696868399.5409
MEM 545.742188 1696868399.6416
MEM 545.992188 1696868399.7423
MEM 546.117188 1696868399.8429
MEM 540.226562 1696868399.9435
MEM 540.226562 1696868400.0441
MEM 540.226562 1696868400.1446
MEM 540.226562 1696868400.2452
MEM 540.851562 1696868400.3458
MEM 547.742188 1696868400.4466
MEM 587.117188 1696868400.5473
MEM 593.617188 1696868400.6479
MEM 477.445312 1696868400.7489
MEM 491.550781 1696868400.8495
MEM 522.160156 1696868400.9508
MEM 538.785156 1696868401.0518
MEM 538.785156 1696868401.1524
MEM 541.152344 1696868401.2529
MEM 545.152344 1696868401.3535
MEM 546.402344 1696868401.4544
MEM 548.902344 1696868401.5552
MEM 549.027344 1696868401.6558
MEM 549.277344 1696868401.7563
MEM 549.402344 1696868401.8567
MEM 549.652344 1696868401.9572
MEM 549.902344 1696868402.0576
MEM 550.027344 1696868402.1583
MEM 550.152344 1696868402.2589
MEM 550.277344 1696868402.3594
MEM 550.527344 1696868402.4600
MEM 550.652344 1696868402.5606
MEM 550.777344 1696868402.6613
MEM 550.902344 1696868402.7619
MEM 551.152344 1696868402.8627
MEM 551.277344 1696868402.9633
MEM 551.402344 1696868403.0638
MEM 551.652344 1696868403.1643
MEM 551.777344 1696868403.2648
MEM 552.027344 1696868403.3658
MEM 552.152344 1696868403.4666
MEM 552.402344 1696868403.5673
MEM 552.652344 1696868403.6678
MEM 552.777344 1696868403.7683
MEM 553.027344 1696868403.8687
MEM 553.152344 1696868403.9691
MEM 553.402344 1696868404.0695
MEM 553.652344 1696868404.1700
MEM 553.777344 1696868404.2704
MEM 554.027344 1696868404.3708
MEM 554.152344 1696868404.4714
MEM 548.804688 1696868404.5720
MEM 548.804688 1696868404.6728
MEM 548.804688 1696868404.7734
MEM 548.804688 1696868404.8740
MEM 548.804688 1696868404.9749
MEM 548.804688 1696868405.0758
MEM 564.816406 1696868405.1768
MEM 606.441406 1696868405.2792
MEM 617.441406 1696868405.3800
MEM 500.234375 1696868405.4806
MEM 507.859375 1696868405.5812
MEM 507.859375 1696868405.6823
MEM 523.109375 1696868405.7829
MEM 523.109375 1696868405.8839
MEM 453.601562 1696868405.9854
MEM 453.601562 1696868406.0860
MEM 453.601562 1696868406.1871
MEM 454.601562 1696868406.2876
MEM 454.851562 1696868406.3881
MEM 454.976562 1696868406.4887
MEM 455.101562 1696868406.5892
MEM 455.351562 1696868406.6896
MEM 455.476562 1696868406.7901
MEM 455.726562 1696868406.8905
MEM 455.851562 1696868406.9910
MEM 456.101562 1696868407.0914
MEM 456.226562 1696868407.1918
MEM 456.351562 1696868407.2923
MEM 456.601562 1696868407.3928
MEM 456.726562 1696868407.4932
MEM 456.976562 1696868407.5938
MEM 457.101562 1696868407.6943
MEM 457.351562 1696868407.7951
MEM 457.476562 1696868407.8958
MEM 457.601562 1696868407.9965
MEM 457.851562 1696868408.0972
MEM 457.976562 1696868408.1979
MEM 458.101562 1696868408.2989
MEM 455.523438 1696868408.3995
MEM 455.523438 1696868408.5004
MEM 454.632812 1696868408.6013
MEM 454.632812 1696868408.7022
MEM 454.632812 1696868408.8030
MEM 454.632812 1696868408.9036
MEM 454.757812 1696868409.0043
MEM 454.882812 1696868409.1049
MEM 455.132812 1696868409.2056
MEM 455.257812 1696868409.3062
MEM 455.507812 1696868409.4069
MEM 455.632812 1696868409.5077
MEM 455.882812 1696868409.6087
MEM 456.007812 1696868409.7096
MEM 456.132812 1696868409.8106
MEM 456.257812 1696868409.9113
MEM 456.382812 1696868410.0119
MEM 456.507812 1696868410.1127
MEM 456.757812 1696868410.2132
MEM 456.882812 1696868410.3138
MEM 457.007812 1696868410.4142
MEM 457.257812 1696868410.5147
MEM 457.507812 1696868410.6152
MEM 457.632812 1696868410.7156
MEM 457.757812 1696868410.8161
MEM 457.882812 1696868410.9166
MEM 458.007812 1696868411.0171
MEM 458.132812 1696868411.1176
MEM 458.257812 1696868411.2181
MEM 458.382812 1696868411.3186
MEM 455.726562 1696868411.4190
MEM 455.726562 1696868411.5196
MEM 455.726562 1696868411.6202
MEM 465.976562 1696868411.7207
MEM 473.363281 1696868411.8213
MEM 473.363281 1696868411.9218
MEM 473.363281 1696868412.0224
MEM 473.363281 1696868412.1231
MEM 473.363281 1696868412.2238
MEM 473.363281 1696868412.3264
MEM 473.363281 1696868412.4269
MEM 473.363281 1696868412.5274
MEM 473.363281 1696868412.6279
MEM 473.363281 1696868412.7286
MEM 473.363281 1696868412.8294
MEM 473.363281 1696868412.9301
MEM 473.363281 1696868413.0307
MEM 473.363281 1696868413.1312
MEM 473.363281 1696868413.2317
MEM 473.363281 1696868413.3326
MEM 473.363281 1696868413.4332
MEM 473.363281 1696868413.5337
MEM 473.363281 1696868413.6341
MEM 473.363281 1696868413.7345
MEM 473.363281 1696868413.8350
MEM 473.363281 1696868413.9360
MEM 473.363281 1696868414.0370
MEM 473.363281 1696868414.1375
MEM 473.363281 1696868414.2383
MEM 473.363281 1696868414.3390
MEM 473.363281 1696868414.4400
MEM 473.363281 1696868414.5407
MEM 473.363281 1696868414.6412
MEM 473.363281 1696868414.7426
MEM 473.363281 1696868414.8433
MEM 473.363281 1696868414.9440
MEM 473.363281 1696868415.0446
MEM 473.363281 1696868415.1457
MEM 473.363281 1696868415.2468
MEM 473.363281 1696868415.3474
MEM 473.363281 1696868415.4483
MEM 473.363281 1696868415.5489
MEM 473.363281 1696868415.6493
MEM 473.363281 1696868415.7498
MEM 473.363281 1696868415.8502
MEM 473.363281 1696868415.9509
MEM 473.363281 1696868416.0515
MEM 473.363281 1696868416.1521
MEM 473.363281 1696868416.2530
MEM 473.363281 1696868416.3539
MEM 473.363281 1696868416.4544
MEM 473.363281 1696868416.5549
MEM 473.363281 1696868416.6558
MEM 473.363281 1696868416.7564
MEM 473.363281 1696868416.8570
MEM 473.363281 1696868416.9576
MEM 473.363281 1696868417.0582
MEM 473.363281 1696868417.1589
MEM 473.363281 1696868417.2596
MEM 473.363281 1696868417.3604
MEM 473.363281 1696868417.4611
MEM 473.363281 1696868417.5618
MEM 473.363281 1696868417.6624
MEM 473.363281 1696868417.7631
MEM 473.363281 1696868417.8638
MEM 473.363281 1696868417.9643
MEM 473.363281 1696868418.0648
MEM 473.363281 1696868418.1653
MEM 473.363281 1696868418.2657
MEM 473.363281 1696868418.3662
MEM 473.363281 1696868418.4668
MEM 473.363281 1696868418.5674
MEM 473.363281 1696868418.6680
MEM 473.363281 1696868418.7687
MEM 473.363281 1696868418.8693
MEM 473.363281 1696868418.9698
MEM 473.363281 1696868419.0702
MEM 473.363281 1696868419.1707
MEM 473.363281 1696868419.2712
MEM 473.363281 1696868419.3719
MEM 473.363281 1696868419.4724
MEM 473.363281 1696868419.5729
MEM 473.363281 1696868419.6735
MEM 473.363281 1696868419.7741
MEM 473.363281 1696868419.8747
MEM 473.363281 1696868419.9752
MEM 473.363281 1696868420.0757
MEM 473.363281 1696868420.1763
MEM 473.363281 1696868420.2768
MEM 473.363281 1696868420.3773
MEM 473.363281 1696868420.4780
MEM 473.363281 1696868420.5788
MEM 473.363281 1696868420.6795
MEM 473.363281 1696868420.7803
MEM 473.363281 1696868420.8808
MEM 473.363281 1696868420.9816
MEM 473.363281 1696868421.0823
MEM 473.363281 1696868421.1831
MEM 473.363281 1696868421.2837
MEM 473.363281 1696868421.3845
MEM 473.363281 1696868421.4852
MEM 473.363281 1696868421.5860
MEM 473.363281 1696868421.6865
MEM 473.363281 1696868421.7870
MEM 473.363281 1696868421.8876
MEM 473.363281 1696868421.9885
MEM 473.363281 1696868422.0893
MEM 473.363281 1696868422.1898
MEM 473.363281 1696868422.2902
MEM 473.363281 1696868422.3907
MEM 473.363281 1696868422.4912
MEM 473.363281 1696868422.5917
MEM 473.363281 1696868422.6923
MEM 473.363281 1696868422.7927
MEM 473.363281 1696868422.8936
MEM 473.363281 1696868422.9952
MEM 473.363281 1696868423.0960
MEM 473.363281 1696868423.1967
MEM 473.363281 1696868423.2973
MEM 473.363281 1696868423.3977
MEM 473.363281 1696868423.4985
MEM 473.363281 1696868423.5992
MEM 473.363281 1696868423.6999
MEM 473.363281 1696868423.8006
MEM 473.363281 1696868423.9010
MEM 473.363281 1696868424.0017
MEM 473.363281 1696868424.1025
MEM 473.363281 1696868424.2034
MEM 473.363281 1696868424.3041
MEM 473.363281 1696868424.4045
MEM 473.363281 1696868424.5055
MEM 473.363281 1696868424.6062
MEM 473.363281 1696868424.7070
MEM 473.363281 1696868424.8076
MEM 473.363281 1696868424.9080
MEM 473.363281 1696868425.0086
MEM 473.363281 1696868425.1091
MEM 476.488281 1696868425.2102
MEM 476.488281 1696868425.3108
MEM 476.488281 1696868425.4113
MEM 476.488281 1696868425.5120
MEM 476.488281 1696868425.6127
MEM 476.488281 1696868425.7138
MEM 476.488281 1696868425.8143
MEM 476.488281 1696868425.9148
MEM 476.488281 1696868426.0154
MEM 476.488281 1696868426.1159
MEM 476.488281 1696868426.2164
MEM 476.488281 1696868426.3168
MEM 476.488281 1696868426.4172
MEM 476.488281 1696868426.5177
MEM 476.488281 1696868426.6182
MEM 476.488281 1696868426.7189
MEM 480.363281 1696868426.8198
MEM 487.910156 1696868426.9203
MEM 487.910156 1696868427.0209
MEM 487.910156 1696868427.1217
MEM 487.910156 1696868427.2224
MEM 487.910156 1696868427.3231
MEM 487.910156 1696868427.4238
MEM 491.628906 1696868427.5246
MEM 491.628906 1696868427.6253
MEM 491.628906 1696868427.7260
MEM 491.628906 1696868427.8267
MEM 491.628906 1696868427.9278
MEM 491.628906 1696868428.0284
MEM 491.628906 1696868428.1299
MEM 491.628906 1696868428.2306
MEM 491.628906 1696868428.3311
MEM 491.628906 1696868428.4318
MEM 491.628906 1696868428.5324
MEM 491.628906 1696868428.6329
MEM 491.628906 1696868428.7336
MEM 491.628906 1696868428.8341
MEM 491.628906 1696868428.9347
MEM 491.628906 1696868429.0352
MEM 491.628906 1696868429.1365
MEM 491.628906 1696868429.2370
MEM 491.628906 1696868429.3376
MEM 491.628906 1696868429.4383
MEM 491.628906 1696868429.5389
MEM 491.628906 1696868429.6398
MEM 491.628906 1696868429.7405
MEM 491.628906 1696868429.8413
MEM 491.628906 1696868429.9420
MEM 491.628906 1696868430.0425
MEM 491.628906 1696868430.1431
MEM 491.628906 1696868430.2438
MEM 491.628906 1696868430.3445
MEM 491.628906 1696868430.4451
MEM 491.628906 1696868430.5464
MEM 491.628906 1696868430.6471
MEM 491.628906 1696868430.7477
MEM 491.628906 1696868430.8485
MEM 491.628906 1696868430.9490
MEM 491.628906 1696868431.0500
MEM 491.628906 1696868431.1505
MEM 491.628906 1696868431.2513
MEM 491.628906 1696868431.3518
MEM 491.628906 1696868431.4525
MEM 491.628906 1696868431.5531
MEM 491.628906 1696868431.6535
MEM 491.628906 1696868431.7542
MEM 491.628906 1696868431.8548
MEM 491.628906 1696868431.9553
MEM 491.628906 1696868432.0571
MEM 491.628906 1696868432.1582
MEM 491.628906 1696868432.2594
MEM 491.628906 1696868432.3605
MEM 491.628906 1696868432.4611
MEM 491.628906 1696868432.5618
MEM 491.628906 1696868432.6624
MEM 491.628906 1696868432.7636
MEM 491.628906 1696868432.8647
MEM 491.628906 1696868432.9653
MEM 491.628906 1696868433.0658
MEM 491.628906 1696868433.1664
MEM 491.628906 1696868433.2686
MEM 491.628906 1696868433.3694
MEM 491.628906 1696868433.4700
MEM 491.628906 1696868433.5708
MEM 491.628906 1696868433.6713
MEM 491.628906 1696868433.7718
MEM 491.628906 1696868433.8728
MEM 491.628906 1696868433.9734
MEM 491.628906 1696868434.0742
MEM 491.628906 1696868434.1752
MEM 491.628906 1696868434.2760
MEM 491.628906 1696868434.3770
MEM 491.628906 1696868434.4775
MEM 491.628906 1696868434.5780
MEM 491.628906 1696868434.6788
MEM 491.628906 1696868434.7794
MEM 491.628906 1696868434.8804
MEM 491.628906 1696868434.9811
MEM 491.628906 1696868435.0817
MEM 491.628906 1696868435.1824
MEM 491.628906 1696868435.2832
MEM 491.628906 1696868435.3837
MEM 491.628906 1696868435.4846
MEM 491.628906 1696868435.5853
MEM 491.628906 1696868435.6862
MEM 491.628906 1696868435.7868
MEM 491.628906 1696868435.8874
MEM 491.628906 1696868435.9883
MEM 491.628906 1696868436.0888
MEM 491.628906 1696868436.1898
MEM 491.628906 1696868436.2903
MEM 491.628906 1696868436.3914
MEM 491.628906 1696868436.4923
MEM 491.628906 1696868436.5928
MEM 491.628906 1696868436.6935
MEM 491.628906 1696868436.7946
MEM 491.628906 1696868436.8953
MEM 491.628906 1696868436.9960
MEM 491.628906 1696868437.0971
MEM 491.628906 1696868437.1981
MEM 491.628906 1696868437.2989
MEM 491.628906 1696868437.3996
MEM 491.628906 1696868437.5006
MEM 491.628906 1696868437.6012
MEM 491.628906 1696868437.7020
MEM 491.628906 1696868437.8027
MEM 491.628906 1696868437.9034
MEM 491.628906 1696868438.0041
MEM 491.628906 1696868438.1051
MEM 491.628906 1696868438.2060
MEM 491.628906 1696868438.3069
MEM 491.628906 1696868438.4092
MEM 491.628906 1696868438.5100
MEM 491.628906 1696868438.6114
MEM 491.628906 1696868438.7120
MEM 491.628906 1696868438.8132
MEM 491.628906 1696868438.9140
MEM 491.628906 1696868439.0147
MEM 491.628906 1696868439.1154
MEM 491.628906 1696868439.2159
MEM 491.628906 1696868439.3172
MEM 491.628906 1696868439.4181
MEM 491.628906 1696868439.5194
MEM 491.628906 1696868439.6201
MEM 491.628906 1696868439.7213
MEM 491.628906 1696868439.8224
MEM 491.628906 1696868439.9230
MEM 491.628906 1696868440.0239
MEM 491.628906 1696868440.1260
MEM 491.628906 1696868440.2271
MEM 491.628906 1696868440.3276
MEM 491.628906 1696868440.4281
MEM 491.628906 1696868440.5287
MEM 491.628906 1696868440.6296
MEM 491.628906 1696868440.7305
MEM 491.628906 1696868440.8311
MEM 491.628906 1696868440.9317
MEM 491.628906 1696868441.0323
MEM 491.628906 1696868441.1331
MEM 491.628906 1696868441.2339
MEM 491.628906 1696868441.3348
MEM 491.628906 1696868441.4355
MEM 491.628906 1696868441.5363
MEM 491.628906 1696868441.6371
MEM 491.628906 1696868441.7378
MEM 491.628906 1696868441.8383
MEM 491.628906 1696868441.9388
MEM 491.628906 1696868442.0393
MEM 491.628906 1696868442.1399
MEM 491.628906 1696868442.2410
MEM 491.628906 1696868442.3426
MEM 491.628906 1696868442.4437
MEM 491.628906 1696868442.5444
MEM 491.628906 1696868442.6454
MEM 491.628906 1696868442.7463
MEM 491.628906 1696868442.8474
MEM 491.628906 1696868442.9480
MEM 491.628906 1696868443.0490
MEM 491.628906 1696868443.1498
MEM 491.628906 1696868443.2505
MEM 491.628906 1696868443.3511
MEM 491.628906 1696868443.4517
MEM 491.628906 1696868443.5535
MEM 491.628906 1696868443.6541
MEM 491.628906 1696868443.7553
MEM 491.628906 1696868443.8563
MEM 491.628906 1696868443.9571
MEM 491.628906 1696868444.0577
MEM 491.628906 1696868444.1592
MEM 491.628906 1696868444.2603
MEM 491.628906 1696868444.3609
MEM 491.628906 1696868444.4615
MEM 491.628906 1696868444.5623
MEM 491.628906 1696868444.6629
MEM 491.628906 1696868444.7635
MEM 491.628906 1696868444.8641
MEM 491.628906 1696868444.9650
MEM 491.628906 1696868445.0656
MEM 491.628906 1696868445.1664
MEM 491.628906 1696868445.2672
MEM 491.628906 1696868445.3682
MEM 491.628906 1696868445.4689
MEM 491.628906 1696868445.5695
MEM 491.628906 1696868445.6702
MEM 491.628906 1696868445.7709
MEM 491.628906 1696868445.8720
MEM 491.628906 1696868445.9727
MEM 491.628906 1696868446.0734
MEM 491.628906 1696868446.1745
MEM 491.628906 1696868446.2757
MEM 491.628906 1696868446.3763
MEM 491.628906 1696868446.4774
MEM 491.628906 1696868446.5780
MEM 491.628906 1696868446.6788
MEM 491.628906 1696868446.7794
MEM 491.628906 1696868446.8799
MEM 491.628906 1696868446.9806
MEM 491.628906 1696868447.0812
MEM 491.628906 1696868447.1821
MEM 491.628906 1696868447.2828
MEM 491.628906 1696868447.3834
MEM 491.628906 1696868447.4841
MEM 491.628906 1696868447.5848
MEM 491.628906 1696868447.6856
MEM 491.628906 1696868447.7867
MEM 491.628906 1696868447.8875
MEM 491.628906 1696868447.9880
MEM 491.628906 1696868448.0889
MEM 491.628906 1696868448.1896
MEM 491.628906 1696868448.2903
MEM 491.628906 1696868448.3912
MEM 491.628906 1696868448.4922
MEM 491.628906 1696868448.5936
MEM 491.628906 1696868448.6946
MEM 491.628906 1696868448.7954
MEM 491.628906 1696868448.8961
MEM 491.628906 1696868448.9971
MEM 491.628906 1696868449.0979
MEM 491.628906 1696868449.1990
MEM 499.753906 1696868449.2996
MEM 474.746094 1696868449.4002
MEM 478.996094 1696868449.5009
MEM 499.585938 1696868449.6017
MEM 499.585938 1696868449.7026
MEM 479.871094 1696868449.8033
MEM 490.496094 1696868449.9043
MEM 500.121094 1696868450.0055
MEM 453.617188 1696868450.1061
MEM 468.617188 1696868450.2067
MEM 491.445312 1696868450.3074
MEM 506.445312 1696868450.4083
MEM 508.195312 1696868450.5090
MEM 508.195312 1696868450.6098
MEM 524.070312 1696868450.7112
MEM 524.195312 1696868450.8123
MEM 524.195312 1696868450.9130
MEM 526.070312 1696868451.0135
MEM 526.195312 1696868451.1141
MEM 526.320312 1696868451.2147
MEM 526.445312 1696868451.3153
MEM 526.570312 1696868451.4159
MEM 526.695312 1696868451.5164
MEM 526.820312 1696868451.6169
MEM 526.945312 1696868451.7175
MEM 527.070312 1696868451.8184
MEM 527.195312 1696868451.9191
MEM 527.320312 1696868452.0197
MEM 527.445312 1696868452.1204
MEM 527.695312 1696868452.2208
MEM 527.695312 1696868452.3214
MEM 527.820312 1696868452.4218
MEM 528.070312 1696868452.5222
MEM 528.195312 1696868452.6228
MEM 528.320312 1696868452.7235
MEM 528.570312 1696868452.8241
MEM 528.695312 1696868452.9246
MEM 528.820312 1696868453.0251
MEM 528.945312 1696868453.1258
MEM 529.070312 1696868453.2266
MEM 529.320312 1696868453.3274
MEM 529.445312 1696868453.4280
MEM 529.570312 1696868453.5286
MEM 529.695312 1696868453.6292
MEM 529.820312 1696868453.7298
MEM 526.609375 1696868453.8306
MEM 526.609375 1696868453.9313
MEM 526.609375 1696868454.0319
MEM 526.609375 1696868454.1327
MEM 553.769531 1696868454.2335
MEM 579.269531 1696868454.3344
MEM 478.753906 1696868454.4353
MEM 497.265625 1696868454.5364
MEM 525.152344 1696868454.6371
MEM 531.152344 1696868454.7378
MEM 531.402344 1696868454.8385
MEM 535.152344 1696868454.9393
MEM 537.152344 1696868455.0399
MEM 538.902344 1696868455.1406
MEM 541.027344 1696868455.2411
MEM 541.027344 1696868455.3417
MEM 541.152344 1696868455.4423
MEM 541.277344 1696868455.5430
MEM 541.402344 1696868455.6438
MEM 541.527344 1696868455.7445
MEM 541.777344 1696868455.8451
MEM 541.902344 1696868455.9456
MEM 542.027344 1696868456.0462
MEM 542.152344 1696868456.1469
MEM 542.277344 1696868456.2475
MEM 542.402344 1696868456.3482
MEM 542.527344 1696868456.4488
MEM 542.652344 1696868456.5493
MEM 542.777344 1696868456.6500
MEM 543.027344 1696868456.7506
MEM 543.152344 1696868456.8513
MEM 543.277344 1696868456.9519
MEM 543.402344 1696868457.0526
MEM 543.527344 1696868457.1533
MEM 543.652344 1696868457.2539
MEM 543.777344 1696868457.3545
MEM 543.902344 1696868457.4552
MEM 544.027344 1696868457.5559
MEM 544.152344 1696868457.6566
MEM 544.277344 1696868457.7572
MEM 544.402344 1696868457.8579
MEM 544.527344 1696868457.9585
MEM 544.652344 1696868458.0591
MEM 544.777344 1696868458.1602
MEM 544.902344 1696868458.2608
MEM 545.027344 1696868458.3615
MEM 545.277344 1696868458.4621
MEM 545.527344 1696868458.5628
MEM 545.652344 1696868458.6634
