CMDLINE /home/stefano/anaconda3/envs/gt/bin/python3.10 memory_benchmark.py
MEM 404.609375 1697285577.6278
MEM 404.609375 1697285577.7288
MEM 404.609375 1697285577.8293
MEM 404.609375 1697285577.9300
MEM 406.359375 1697285578.0308
MEM 440.863281 1697285578.1317
MEM 406.890625 1697285578.2325
MEM 406.890625 1697285578.3332
MEM 406.890625 1697285578.4339
MEM 406.890625 1697285578.5347
MEM 406.890625 1697285578.6354
MEM 406.890625 1697285578.7362
MEM 406.890625 1697285578.8370
MEM 416.265625 1697285578.9377
MEM 443.449219 1697285579.0385
MEM 418.707031 1697285579.1392
MEM 418.707031 1697285579.2399
MEM 418.707031 1697285579.3407
MEM 418.707031 1697285579.4414
MEM 418.707031 1697285579.5422
MEM 418.707031 1697285579.6429
MEM 433.957031 1697285579.7435
MEM 426.824219 1697285579.8443
MEM 429.574219 1697285579.9448
MEM 429.574219 1697285580.0454
MEM 429.574219 1697285580.1461
MEM 429.574219 1697285580.2470
MEM 429.574219 1697285580.3477
MEM 429.574219 1697285580.4485
MEM 443.210938 1697285580.5496
MEM 429.699219 1697285580.6505
MEM 429.699219 1697285580.7512
MEM 429.699219 1697285580.8519
MEM 429.699219 1697285580.9527
MEM 429.699219 1697285581.0535
MEM 429.699219 1697285581.1544
MEM 441.324219 1697285581.2552
MEM 444.457031 1697285581.3561
MEM 444.457031 1697285581.4569
MEM 444.457031 1697285581.5577
MEM 444.457031 1697285581.6586
MEM 444.707031 1697285581.7593
MEM 444.707031 1697285581.8600
MEM 444.707031 1697285581.9607
MEM 434.457031 1697285582.0613
MEM 434.457031 1697285582.1618
MEM 434.457031 1697285582.2627
MEM 434.457031 1697285582.3635
MEM 434.457031 1697285582.4643
MEM 447.332031 1697285582.5650
MEM 445.128906 1697285582.6658
MEM 445.128906 1697285582.7665
MEM 445.128906 1697285582.8680
MEM 445.128906 1697285582.9688
MEM 445.128906 1697285583.0694
MEM 445.128906 1697285583.1702
MEM 450.878906 1697285583.2709
MEM 450.574219 1697285583.3717
MEM 450.574219 1697285583.4725
MEM 450.574219 1697285583.5732
MEM 450.574219 1697285583.6740
MEM 450.574219 1697285583.7748
MEM 455.699219 1697285583.8757
MEM 448.195312 1697285583.9765
MEM 448.195312 1697285584.0773
MEM 448.195312 1697285584.1780
MEM 448.195312 1697285584.2787
MEM 448.195312 1697285584.3795
MEM 448.195312 1697285584.4802
MEM 448.195312 1697285584.5810
MEM 448.195312 1697285584.6817
MEM 448.195312 1697285584.7824
MEM 448.195312 1697285584.8830
MEM 448.195312 1697285584.9838
MEM 448.195312 1697285585.0847
MEM 448.570312 1697285585.1856
MEM 448.695312 1697285585.2864
MEM 448.695312 1697285585.3873
MEM 448.820312 1697285585.4880
MEM 448.820312 1697285585.5889
MEM 448.820312 1697285585.6897
MEM 448.820312 1697285585.7906
MEM 448.820312 1697285585.8914
MEM 448.820312 1697285585.9922
MEM 448.820312 1697285586.0930
MEM 448.820312 1697285586.1937
MEM 448.820312 1697285586.2944
MEM 448.820312 1697285586.3952
MEM 448.820312 1697285586.4960
MEM 448.820312 1697285586.5969
MEM 450.695312 1697285586.6976
MEM 450.695312 1697285586.7984
MEM 450.695312 1697285586.8993
MEM 450.695312 1697285587.0000
MEM 450.695312 1697285587.1006
MEM 450.695312 1697285587.2013
MEM 450.695312 1697285587.3020
MEM 450.945312 1697285587.4028
MEM 458.324219 1697285587.5035
MEM 458.324219 1697285587.6043
MEM 458.324219 1697285587.7053
MEM 458.324219 1697285587.8059
MEM 458.324219 1697285587.9067
MEM 458.324219 1697285588.0077
MEM 458.324219 1697285588.1086
MEM 458.324219 1697285588.2093
MEM 458.324219 1697285588.3099
MEM 458.324219 1697285588.4105
MEM 458.324219 1697285588.5113
MEM 458.324219 1697285588.6121
MEM 458.324219 1697285588.7132
MEM 458.324219 1697285588.8141
MEM 458.324219 1697285588.9150
MEM 458.324219 1697285589.0157
MEM 458.324219 1697285589.1165
MEM 458.324219 1697285589.2172
MEM 458.324219 1697285589.3182
MEM 458.324219 1697285589.4191
MEM 458.324219 1697285589.5199
MEM 458.324219 1697285589.6207
MEM 458.324219 1697285589.7215
MEM 458.324219 1697285589.8224
MEM 458.324219 1697285589.9232
MEM 458.324219 1697285590.0239
MEM 458.324219 1697285590.1245
MEM 458.324219 1697285590.2255
MEM 458.324219 1697285590.3264
MEM 458.324219 1697285590.4271
MEM 458.324219 1697285590.5279
MEM 458.324219 1697285590.6286
MEM 458.324219 1697285590.7294
MEM 458.324219 1697285590.8301
MEM 458.324219 1697285590.9307
MEM 458.324219 1697285591.0317
MEM 458.324219 1697285591.1327
MEM 458.324219 1697285591.2337
MEM 458.324219 1697285591.3345
MEM 458.324219 1697285591.4355
MEM 458.324219 1697285591.5363
MEM 458.324219 1697285591.6372
MEM 458.324219 1697285591.7380
MEM 458.324219 1697285591.8390
MEM 458.324219 1697285591.9399
MEM 458.324219 1697285592.0407
MEM 458.324219 1697285592.1415
MEM 458.324219 1697285592.2422
MEM 458.324219 1697285592.3430
MEM 458.324219 1697285592.4437
MEM 458.324219 1697285592.5445
MEM 465.832031 1697285592.6452
MEM 465.832031 1697285592.7463
MEM 467.707031 1697285592.8471
MEM 467.707031 1697285592.9482
MEM 467.707031 1697285593.0492
MEM 467.707031 1697285593.1506
MEM 467.707031 1697285593.2514
MEM 467.707031 1697285593.3522
MEM 467.707031 1697285593.4530
MEM 467.707031 1697285593.5539
MEM 467.707031 1697285593.6546
MEM 467.707031 1697285593.7553
MEM 467.707031 1697285593.8561
MEM 467.707031 1697285593.9569
MEM 467.707031 1697285594.0576
MEM 467.707031 1697285594.1584
MEM 467.707031 1697285594.2591
MEM 467.707031 1697285594.3599
MEM 467.707031 1697285594.4607
MEM 467.707031 1697285594.5613
MEM 467.707031 1697285594.6620
MEM 467.707031 1697285594.7629
MEM 467.707031 1697285594.8637
MEM 443.210938 1697285594.9644
MEM 443.210938 1697285595.0652
MEM 443.210938 1697285595.1657
MEM 443.210938 1697285595.2664
MEM 458.343750 1697285595.3673
MEM 465.851562 1697285595.4681
MEM 465.851562 1697285595.5689
MEM 465.851562 1697285595.6697
MEM 465.851562 1697285595.7704
MEM 465.851562 1697285595.8712
MEM 465.851562 1697285595.9718
MEM 465.851562 1697285596.0724
MEM 465.851562 1697285596.1731
MEM 465.851562 1697285596.2736
MEM 465.851562 1697285596.3743
MEM 465.851562 1697285596.4749
MEM 465.851562 1697285596.5755
MEM 465.851562 1697285596.6761
MEM 465.851562 1697285596.7770
MEM 465.851562 1697285596.8777
MEM 465.851562 1697285596.9783
MEM 465.851562 1697285597.0793
MEM 465.851562 1697285597.1799
MEM 465.851562 1697285597.2806
MEM 465.851562 1697285597.3812
MEM 465.851562 1697285597.4819
MEM 465.851562 1697285597.5826
MEM 465.851562 1697285597.6833
MEM 465.851562 1697285597.7838
MEM 465.851562 1697285597.8846
MEM 465.851562 1697285597.9853
MEM 465.851562 1697285598.0859
MEM 465.851562 1697285598.1868
MEM 465.851562 1697285598.2876
MEM 465.851562 1697285598.3882
MEM 467.601562 1697285598.4890
MEM 443.093750 1697285598.5895
MEM 443.093750 1697285598.6901
MEM 458.347656 1697285598.7909
MEM 458.347656 1697285598.8914
MEM 458.347656 1697285598.9921
MEM 458.347656 1697285599.0926
MEM 458.347656 1697285599.1932
MEM 458.347656 1697285599.2939
MEM 458.347656 1697285599.3944
MEM 458.347656 1697285599.4951
MEM 458.347656 1697285599.5959
MEM 458.347656 1697285599.6964
MEM 458.347656 1697285599.7973
MEM 458.347656 1697285599.8980
MEM 458.347656 1697285599.9986
MEM 462.097656 1697285600.0995
MEM 462.097656 1697285600.2001
MEM 462.097656 1697285600.3006
MEM 462.097656 1697285600.4011
MEM 462.097656 1697285600.5017
MEM 462.097656 1697285600.6023
MEM 462.097656 1697285600.7028
MEM 462.097656 1697285600.8036
MEM 462.097656 1697285600.9043
MEM 462.097656 1697285601.0049
MEM 462.097656 1697285601.1056
MEM 462.097656 1697285601.2062
MEM 462.097656 1697285601.3069
MEM 462.097656 1697285601.4074
MEM 462.097656 1697285601.5080
MEM 462.097656 1697285601.6088
MEM 462.097656 1697285601.7093
MEM 462.097656 1697285601.8098
MEM 462.097656 1697285601.9105
MEM 462.097656 1697285602.0110
MEM 462.097656 1697285602.1117
MEM 462.097656 1697285602.2124
MEM 462.097656 1697285602.3132
MEM 462.097656 1697285602.4139
MEM 462.097656 1697285602.5146
MEM 462.097656 1697285602.6153
MEM 462.097656 1697285602.7159
MEM 462.097656 1697285602.8164
MEM 462.097656 1697285602.9170
MEM 462.097656 1697285603.0177
MEM 462.097656 1697285603.1184
MEM 462.097656 1697285603.2191
MEM 462.097656 1697285603.3198
MEM 462.097656 1697285603.4221
MEM 462.097656 1697285603.5228
MEM 462.097656 1697285603.6237
MEM 462.097656 1697285603.7244
MEM 462.097656 1697285603.8252
MEM 462.097656 1697285603.9259
MEM 462.097656 1697285604.0266
MEM 462.097656 1697285604.1272
MEM 462.097656 1697285604.2282
MEM 462.097656 1697285604.3290
MEM 462.097656 1697285604.4298
MEM 462.097656 1697285604.5305
MEM 462.097656 1697285604.6314
