	distance_thr	counts_thr	time (s)	file	res	cell	set
227	5000000.0	0.05	799.562778711319	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
228	5000000.0	0.1	720.9466934204102	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
229	5000000.0	0.25	554.4229576587677	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
230	10000000.0	0.0	846.403785943985	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
231	10000000.0	0.01	765.6190760135651	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
232	10000000.0	0.05	781.1830825805664	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
233	10000000.0	0.1	652.7527129650116	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
234	10000000.0	0.25	611.0724492073059	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
235	25000000.0	0.0	994.1443967819214	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
236	25000000.0	0.01	993.7100160121918	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
237	25000000.0	0.05	854.4406764507294	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
238	25000000.0	0.1	555.9347431659698	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
239	25000000.0	0.25	532.2809615135193	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
240	50000000.0	0.0	1009.0323889255524	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
241	50000000.0	0.01	863.0527760982513	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
242	50000000.0	0.05	780.476881980896	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
243	50000000.0	0.1	532.5648698806763	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
244	50000000.0	0.25	494.2241122722626	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
245	100000000.0	0.0	746.8607449531555	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
246	100000000.0	0.01	719.6601343154907	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
247	100000000.0	0.05	607.0292317867279	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
248	100000000.0	0.1	391.82442569732666	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
249	100000000.0	0.25	389.7236907482147	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_10kb	10kb	IMR90	set1
250	5000000.0	0.0	767.3556263446808	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
251	5000000.0	0.01	754.5526213645935	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
252	5000000.0	0.05	599.4206159114838	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
253	5000000.0	0.1	499.4140312671661	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
254	5000000.0	0.25	528.0440490245819	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
255	10000000.0	0.0	726.7594308853149	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
256	10000000.0	0.01	682.8849618434906	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
257	10000000.0	0.05	619.9160306453705	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
258	10000000.0	0.1	537.9207668304443	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
259	10000000.0	0.25	511.3382740020752	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
260	25000000.0	0.0	719.1873414516449	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
261	25000000.0	0.01	845.1313953399658	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
262	25000000.0	0.05	739.9586229324341	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
263	25000000.0	0.1	511.95619535446167	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
264	25000000.0	0.25	574.70161485672	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
265	50000000.0	0.0	753.6967759132385	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
266	50000000.0	0.01	795.250607252121	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
267	50000000.0	0.05	616.0538635253906	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
268	50000000.0	0.1	446.4174308776856	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
269	50000000.0	0.25	430.5663418769837	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
270	100000000.0	0.0	573.8959124088287	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
271	100000000.0	0.01	525.1011049747467	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
272	100000000.0	0.05	497.57185220718384	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
273	100000000.0	0.1	357.74136090278625	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
274	100000000.0	0.25	341.67226123809814	H1hESC_HiC_DdelI_4DNFIPVA6VYB_10kb	10kb	H1hESC	HiC
275	5000000.0	0.0	568.5476930141449	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
276	5000000.0	0.01	547.6726779937744	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
277	5000000.0	0.05	480.36236333847046	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
278	5000000.0	0.1	562.025395154953	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
279	5000000.0	0.25	383.52919006347656	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
280	10000000.0	0.0	567.0403547286987	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
281	10000000.0	0.01	547.4416868686676	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
282	10000000.0	0.05	597.6500234603882	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
283	10000000.0	0.1	504.9571158885956	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
284	10000000.0	0.25	371.5468611717224	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
285	25000000.0	0.0	742.9608917236328	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
286	25000000.0	0.01	621.2818012237549	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
287	25000000.0	0.05	595.8767530918121	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
288	25000000.0	0.1	578.7769954204559	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
289	25000000.0	0.25	410.23823261260986	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
290	50000000.0	0.0	698.4027712345123	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
291	50000000.0	0.01	713.6295211315155	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
292	50000000.0	0.05	670.5026788711548	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
293	50000000.0	0.1	470.6925806999207	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
294	50000000.0	0.25	480.1742680072784	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
295	100000000.0	0.0	775.6355602741241	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
296	100000000.0	0.01	719.7141869068146	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
297	100000000.0	0.05	745.5103907585144	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
298	100000000.0	0.1	448.1335375308991	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
299	100000000.0	0.25	456.4915347099304	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10kb	IMR90	set1
300	5000000.0	0.0	603.5268478393555	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
301	5000000.0	0.01	567.9478635787964	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
302	5000000.0	0.05	462.83162093162537	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
303	5000000.0	0.1	377.5911800861359	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
304	5000000.0	0.25	314.24342679977417	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
305	10000000.0	0.0	485.42837738990784	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
306	10000000.0	0.01	539.6338646411896	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
307	10000000.0	0.05	425.4924106597901	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
308	10000000.0	0.1	416.8679656982422	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
309	10000000.0	0.25	416.4910218715668	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
310	25000000.0	0.0	601.910970211029	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
311	25000000.0	0.01	556.1356801986694	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
312	25000000.0	0.05	406.4336769580841	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
313	25000000.0	0.1	373.0641112327576	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
314	25000000.0	0.25	437.6705191135407	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
315	50000000.0	0.0	743.1436712741852	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
316	50000000.0	0.01	670.2948422431946	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
317	50000000.0	0.05	404.1278555393219	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
318	50000000.0	0.1	397.920449256897	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
319	50000000.0	0.25	487.150985956192	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
320	100000000.0	0.0	685.2897515296936	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
321	100000000.0	0.01	689.7996809482574	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
322	100000000.0	0.05	412.24246621131897	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
323	100000000.0	0.1	360.1548020839691	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
324	100000000.0	0.25	348.7640833854676	GM_set1_bio7_tec1_4DNFI7ICGXY9_5kb	5kb	GM	set1
325	5000000.0	0.0	7824.232051849365	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
326	5000000.0	0.01	7204.93923330307	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
327	5000000.0	0.05	5384.40025305748	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
328	5000000.0	0.1	3922.140069961548	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
329	5000000.0	0.25	2869.406814813614	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
330	10000000.0	0.0	3289.7632892131805	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
331	10000000.0	0.01	3170.693266391754	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
332	10000000.0	0.05	3199.454026222229	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
333	10000000.0	0.1	2978.1474623680115	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
334	10000000.0	0.25	2648.9193251132965	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
335	25000000.0	0.0	3844.0039489269257	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
336	25000000.0	0.01	3771.382221698761	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
337	25000000.0	0.05	3557.581469535828	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
338	25000000.0	0.1	3420.678592205048	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
339	25000000.0	0.25	2714.5515809059143	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
340	50000000.0	0.0	3987.834707975388	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
341	50000000.0	0.01	3877.949307203293	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
342	50000000.0	0.05	3636.823527097702	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
343	50000000.0	0.1	3500.7846529483795	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
344	50000000.0	0.25	2580.285415172577	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
345	100000000.0	0.0	4101.117646932602	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
346	100000000.0	0.01	3910.934934616089	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
347	100000000.0	0.05	4101.9334836006165	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
348	100000000.0	0.1	3402.945689678192	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
349	100000000.0	0.25	2919.395578622818	GM_HiC_combined_4DNFIYECESRC_10kb	10kb	GM	HiC
350	5000000.0	0.0	1353.698243379593	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
351	5000000.0	0.01	1258.3110101222992	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
352	5000000.0	0.05	1278.180772781372	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
353	5000000.0	0.1	889.6937630176544	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
354	5000000.0	0.25	779.2644503116608	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
355	10000000.0	0.0	1297.6834604740145	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
356	10000000.0	0.01	1472.678492307663	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
357	10000000.0	0.05	1319.6889798641205	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
358	10000000.0	0.1	862.0365359783173	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
359	10000000.0	0.25	823.3332693576813	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
360	25000000.0	0.0	1516.6242094039917	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
361	25000000.0	0.01	1249.9761974811554	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
362	25000000.0	0.05	1205.5145118236542	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
363	25000000.0	0.1	785.375955581665	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
364	25000000.0	0.25	713.58522605896	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
365	50000000.0	0.0	1141.2336566448212	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
366	50000000.0	0.01	1021.784395456314	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
367	50000000.0	0.05	977.307388305664	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
368	50000000.0	0.1	663.5952694416046	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
369	50000000.0	0.25	635.5752701759338	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
370	100000000.0	0.0	983.3027966022491	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
371	100000000.0	0.01	904.09464097023	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
372	100000000.0	0.05	811.2353096008301	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
373	100000000.0	0.1	553.86070561409	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
374	100000000.0	0.25	534.551860332489	GM_set1_bio3_tec2_4DNFIATMYDMG_5kb	5kb	GM	set1
375	5000000.0	0.0	1713.2021474838257	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
376	5000000.0	0.01	1644.7285261154177	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
377	5000000.0	0.05	1501.6801028251648	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
378	5000000.0	0.1	1061.4813899993896	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
379	5000000.0	0.25	954.4859001636504	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
380	10000000.0	0.0	1764.6600289344788	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
381	10000000.0	0.01	1704.996702671051	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
382	10000000.0	0.05	1544.9347999095917	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
383	10000000.0	0.1	1019.6419279575348	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
384	10000000.0	0.25	927.0770852565764	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
385	25000000.0	0.0	1489.8219952583313	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
386	25000000.0	0.01	1259.6191842556	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
387	25000000.0	0.05	1091.0873911380768	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
388	25000000.0	0.1	628.2058789730072	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
389	25000000.0	0.25	585.811030626297	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
390	50000000.0	0.0	1021.8813800811768	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
391	50000000.0	0.01	973.232183933258	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
392	50000000.0	0.05	863.6891043186188	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
393	50000000.0	0.1	593.052642583847	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
394	50000000.0	0.25	496.7231628894806	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
395	100000000.0	0.0	837.1688921451569	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
396	100000000.0	0.01	836.7653789520264	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
397	100000000.0	0.05	672.4982922077179	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
398	100000000.0	0.1	470.02758526802063	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
399	100000000.0	0.25	446.68759274482727	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_5kb	5kb	IMR90	set1
400	5000000.0	0.0	992.7934427261353	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
401	5000000.0	0.01	970.3797657489775	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
402	5000000.0	0.05	949.0027062892914	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
403	5000000.0	0.1	921.067390203476	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
404	5000000.0	0.25	657.5864994525909	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
405	10000000.0	0.0	988.0136783123016	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
406	10000000.0	0.01	974.7534339427948	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
407	10000000.0	0.05	1072.5855031013489	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
408	10000000.0	0.1	1163.8463344573977	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
409	10000000.0	0.25	759.3442361354828	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
410	25000000.0	0.0	1107.282104730606	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
411	25000000.0	0.01	1119.7885541915894	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
412	25000000.0	0.05	1143.196689605713	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
413	25000000.0	0.1	917.3100953102112	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
414	25000000.0	0.25	683.4282791614532	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
415	50000000.0	0.0	1116.8954641819	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
416	50000000.0	0.01	949.6484460830688	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
417	50000000.0	0.05	862.8473484516144	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
418	50000000.0	0.1	595.6793644428253	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
419	50000000.0	0.25	549.5699059963226	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
420	100000000.0	0.0	893.7125678062439	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
421	100000000.0	0.01	839.9966313838959	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
422	100000000.0	0.05	794.6829326152802	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
423	100000000.0	0.1	532.58278632164	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
424	100000000.0	0.25	490.8351893424988	GM_set1_bio3_tec1_4DNFI24MDDBZ_10kb	10kb	GM	set1
425	5000000.0	0.0	739.6654133796692	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
426	5000000.0	0.01	710.8867273330688	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
427	5000000.0	0.05	682.4519455432892	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
428	5000000.0	0.1	694.5043585300446	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
429	5000000.0	0.25	519.3052687644958	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
430	10000000.0	0.0	775.7443742752075	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
431	10000000.0	0.01	679.8292436599731	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
432	10000000.0	0.05	664.1737382411957	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
433	10000000.0	0.1	639.8087301254272	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
434	10000000.0	0.25	500.22309255599976	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
435	25000000.0	0.0	875.2192966938019	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
436	25000000.0	0.01	911.9517023563384	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
437	25000000.0	0.05	850.0828566551208	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
438	25000000.0	0.1	538.3718430995941	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
439	25000000.0	0.25	503.4246096611023	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
440	50000000.0	0.0	869.4127209186554	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
441	50000000.0	0.01	881.5637736320496	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
442	50000000.0	0.05	848.8803126811981	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
443	50000000.0	0.1	505.11822271347046	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
444	50000000.0	0.25	497.23246669769287	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
445	100000000.0	0.0	838.0235502719879	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
446	100000000.0	0.01	789.7142221927643	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
447	100000000.0	0.05	698.2041375637054	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
448	100000000.0	0.1	450.2694163322449	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
449	100000000.0	0.25	452.72054839134216	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10kb	GM	set1
450	5000000.0	0.0	1730.439713716507	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
