	exp1	exp2	replicate_type	size1	size2	jaccard_index	Method	dist_thr	count_thr
252	GM_set1_bio2	GM_set1_bio6	bio	3061877	3792418	0.078337009705402	HiCONA	50000000.0	0
253	GM_set1_bio2	GM_set1_bio6	bio	1113915	1755883	0.0780580216355554	HiCONA	50000000.0	1
254	GM_set1_bio2	GM_set1_bio6	bio	331781	689449	0.1977158217693585	HiCONA	50000000.0	5
255	GM_set1_bio2	GM_set1_bio6	bio	108024	351619	0.2002846361749076	HiCONA	50000000.0	10
256	GM_set1_bio2	GM_set1_bio7	bio	2302831	2698360	0.0683723655672101	HiCONA	10000000.0	0
257	GM_set1_bio2	GM_set1_bio7	bio	1103939	1129610	0.0814196474654132	HiCONA	10000000.0	1
258	GM_set1_bio2	GM_set1_bio7	bio	331726	228006	0.1698225198338056	HiCONA	10000000.0	5
259	GM_set1_bio2	GM_set1_bio7	bio	108000	54860	0.1422840069016791	HiCONA	10000000.0	10
260	GM_set1_bio2	GM_set1_bio7	bio	3337164	4285635	0.0829540834113995	HiCONA	100000000.0	0
261	GM_set1_bio2	GM_set1_bio7	bio	1114089	1134332	0.0817569485539983	HiCONA	100000000.0	1
262	GM_set1_bio2	GM_set1_bio7	bio	331786	228091	0.1698395087266215	HiCONA	100000000.0	5
263	GM_set1_bio2	GM_set1_bio7	bio	108024	54910	0.1423703620607454	HiCONA	100000000.0	10
264	GM_set1_bio2	GM_set1_bio7	bio	2197503	2360737	0.0655478457921608	HiCONA	5000000.0	0
265	GM_set1_bio2	GM_set1_bio7	bio	1102910	1128493	0.0813104220274179	HiCONA	5000000.0	1
266	GM_set1_bio2	GM_set1_bio7	bio	331714	228005	0.1698271339685618	HiCONA	5000000.0	5
267	GM_set1_bio2	GM_set1_bio7	bio	108000	54860	0.1422840069016791	HiCONA	5000000.0	10
268	GM_set1_bio2	GM_set1_bio7	bio	3061877	3797640	0.0792599154153083	HiCONA	50000000.0	0
269	GM_set1_bio2	GM_set1_bio7	bio	1113915	1134065	0.0817321341783237	HiCONA	50000000.0	1
270	GM_set1_bio2	GM_set1_bio7	bio	331781	228089	0.1698395485042427	HiCONA	50000000.0	5
271	GM_set1_bio2	GM_set1_bio7	bio	108024	54910	0.1423703620607454	HiCONA	50000000.0	10
272	GM_set1_bio3	GM_set1_bio3	tec	3371951	3413373	0.1264236917176203	HiCONA	10000000.0	0
273	GM_set1_bio3	GM_set1_bio3	tec	1785399	1770449	0.1380060999222307	HiCONA	10000000.0	1
274	GM_set1_bio3	GM_set1_bio3	tec	790637	788301	0.3236263588870036	HiCONA	10000000.0	5
275	GM_set1_bio3	GM_set1_bio3	tec	420963	396286	0.4196484096791564	HiCONA	10000000.0	10
276	GM_set1_bio3	GM_set1_bio3	tec	4138231	4099580	0.1483689663940331	HiCONA	100000000.0	0
277	GM_set1_bio3	GM_set1_bio3	tec	1798461	1794336	0.1390354902678771	HiCONA	100000000.0	1
278	GM_set1_bio3	GM_set1_bio3	tec	790936	788500	0.3235955658799355	HiCONA	100000000.0	5
279	GM_set1_bio3	GM_set1_bio3	tec	421093	396368	0.4196295067789458	HiCONA	100000000.0	10
280	GM_set1_bio3	GM_set1_bio3	tec	3015582	3091063	0.116611600818957	HiCONA	5000000.0	0
281	GM_set1_bio3	GM_set1_bio3	tec	1772452	1767532	0.1374663176707155	HiCONA	5000000.0	1
282	GM_set1_bio3	GM_set1_bio3	tec	790617	788278	0.3236291479335677	HiCONA	5000000.0	5
283	GM_set1_bio3	GM_set1_bio3	tec	420945	396274	0.419653016518804	HiCONA	5000000.0	10
284	GM_set1_bio3	GM_set1_bio3	tec	4068814	3998646	0.1449594710012651	HiCONA	50000000.0	0
285	GM_set1_bio3	GM_set1_bio3	tec	1797763	1793803	0.1389279464918239	HiCONA	50000000.0	1
286	GM_set1_bio3	GM_set1_bio3	tec	790925	788492	0.323591844670283	HiCONA	50000000.0	5
287	GM_set1_bio3	GM_set1_bio3	tec	421089	396363	0.419631134729603	HiCONA	50000000.0	10
288	GM_set1_bio3	GM_set1_bio4	bio	3371951	2978530	0.0774228301329795	HiCONA	10000000.0	0
289	GM_set1_bio3	GM_set1_bio4	bio	1785399	849566	0.0912789296295897	HiCONA	10000000.0	1
290	GM_set1_bio3	GM_set1_bio4	bio	790637	188616	0.1581761605084723	HiCONA	10000000.0	5
291	GM_set1_bio3	GM_set1_bio4	bio	420963	48395	0.1008981073835263	HiCONA	10000000.0	10
292	GM_set1_bio3	GM_set1_bio4	bio	4138231	3275025	0.0966442631346463	HiCONA	100000000.0	0
293	GM_set1_bio3	GM_set1_bio4	bio	1798461	857428	0.0919972090410951	HiCONA	100000000.0	1
294	GM_set1_bio3	GM_set1_bio4	bio	790936	188689	0.1581599960276457	HiCONA	100000000.0	5
295	GM_set1_bio3	GM_set1_bio4	bio	421093	48420	0.1008949946422249	HiCONA	100000000.0	10
296	GM_set1_bio3	GM_set1_bio4	bio	3015582	2794908	0.0693394340045924	HiCONA	5000000.0	0
297	GM_set1_bio3	GM_set1_bio4	bio	1772452	846856	0.0909946668754821	HiCONA	5000000.0	1
298	GM_set1_bio3	GM_set1_bio4	bio	790617	188610	0.1581782849924718	HiCONA	5000000.0	5
299	GM_set1_bio3	GM_set1_bio4	bio	420945	48395	0.100902367453785	HiCONA	5000000.0	10
300	GM_set1_bio3	GM_set1_bio4	bio	4068814	3238731	0.0934115607192426	HiCONA	50000000.0	0
301	GM_set1_bio3	GM_set1_bio4	bio	1797763	850778	0.0916583098497504	HiCONA	50000000.0	1
302	GM_set1_bio3	GM_set1_bio4	bio	790925	188688	0.1581622398721262	HiCONA	50000000.0	5
303	GM_set1_bio3	GM_set1_bio4	bio	421089	48420	0.1008959409490268	HiCONA	50000000.0	10
304	GM_set1_bio3	GM_set1_bio5	bio	3371951	3482305	0.0988117757956228	HiCONA	10000000.0	0
305	GM_set1_bio3	GM_set1_bio5	bio	1785399	1634516	0.0994930953653928	HiCONA	10000000.0	1
306	GM_set1_bio3	GM_set1_bio5	bio	790637	601068	0.2638340611908893	HiCONA	10000000.0	5
307	GM_set1_bio3	GM_set1_bio5	bio	420963	252972	0.3240841522882931	HiCONA	10000000.0	10
308	GM_set1_bio3	GM_set1_bio5	bio	4138231	3997524	0.1127135038879812	HiCONA	100000000.0	0
309	GM_set1_bio3	GM_set1_bio5	bio	1798461	1642951	0.1004067276331777	HiCONA	100000000.0	1
310	GM_set1_bio3	GM_set1_bio5	bio	790936	601243	0.263808877115836	HiCONA	100000000.0	5
311	GM_set1_bio3	GM_set1_bio5	bio	421093	253042	0.3240504688242665	HiCONA	100000000.0	10
312	GM_set1_bio3	GM_set1_bio5	bio	3015582	3306169	0.0908359442012504	HiCONA	5000000.0	0
313	GM_set1_bio3	GM_set1_bio5	bio	1772452	1630254	0.0989935411190871	HiCONA	5000000.0	1
314	GM_set1_bio3	GM_set1_bio5	bio	790617	601050	0.2638362795090564	HiCONA	5000000.0	5
315	GM_set1_bio3	GM_set1_bio5	bio	420945	252968	0.3240929578239633	HiCONA	5000000.0	10
316	GM_set1_bio3	GM_set1_bio5	bio	4068814	3951993	0.1103740587342621	HiCONA	50000000.0	0
317	GM_set1_bio3	GM_set1_bio5	bio	1797763	1642127	0.1003035527506869	HiCONA	50000000.0	1
318	GM_set1_bio3	GM_set1_bio5	bio	790925	601240	0.2638099353463536	HiCONA	50000000.0	5
319	GM_set1_bio3	GM_set1_bio5	bio	421089	253038	0.3240555605749325	HiCONA	50000000.0	10
320	GM_set1_bio3	GM_set1_bio5	bio	3371951	3532489	0.0994021346850574	HiCONA	10000000.0	0
321	GM_set1_bio3	GM_set1_bio5	bio	1785399	1666466	0.0990991937607442	HiCONA	10000000.0	1
322	GM_set1_bio3	GM_set1_bio5	bio	790637	613475	0.262032393176221	HiCONA	10000000.0	5
323	GM_set1_bio3	GM_set1_bio5	bio	420963	257691	0.3258715847261431	HiCONA	10000000.0	10
324	GM_set1_bio3	GM_set1_bio5	bio	4138231	4119474	0.1130012980986245	HiCONA	100000000.0	0
325	GM_set1_bio3	GM_set1_bio5	bio	1798461	1675277	0.1000458545347221	HiCONA	100000000.0	1
326	GM_set1_bio3	GM_set1_bio5	bio	790936	613728	0.2620146931851975	HiCONA	100000000.0	5
327	GM_set1_bio3	GM_set1_bio5	bio	421093	257777	0.3258558192584722	HiCONA	100000000.0	10
328	GM_set1_bio3	GM_set1_bio5	bio	3015582	3282977	0.0913790268320605	HiCONA	5000000.0	0
329	GM_set1_bio3	GM_set1_bio5	bio	1772452	1661840	0.0985649496091373	HiCONA	5000000.0	1
330	GM_set1_bio3	GM_set1_bio5	bio	790617	613461	0.2620347291944369	HiCONA	5000000.0	5
331	GM_set1_bio3	GM_set1_bio5	bio	420945	257683	0.325872595660711	HiCONA	5000000.0	10
332	GM_set1_bio3	GM_set1_bio5	bio	4068814	4029316	0.1108180251953296	HiCONA	50000000.0	0
333	GM_set1_bio3	GM_set1_bio5	bio	1797763	1674303	0.0999458591088643	HiCONA	50000000.0	1
334	GM_set1_bio3	GM_set1_bio5	bio	790925	613727	0.2620141164970387	HiCONA	50000000.0	5
335	GM_set1_bio3	GM_set1_bio5	bio	421089	257774	0.3258576846907726	HiCONA	50000000.0	10
336	GM_set1_bio3	GM_set1_bio6	bio	3371951	3487436	0.1100621399055747	HiCONA	10000000.0	0
337	GM_set1_bio3	GM_set1_bio6	bio	1785399	1731462	0.1105030521884437	HiCONA	10000000.0	1
338	GM_set1_bio3	GM_set1_bio6	bio	790637	689295	0.277753123300208	HiCONA	10000000.0	5
339	GM_set1_bio3	GM_set1_bio6	bio	420963	351571	0.3637758245405292	HiCONA	10000000.0	10
340	GM_set1_bio3	GM_set1_bio6	bio	4138231	3823310	0.1268188728840498	HiCONA	100000000.0	0
341	GM_set1_bio3	GM_set1_bio6	bio	1798461	1756643	0.111556693517297	HiCONA	100000000.0	1
342	GM_set1_bio3	GM_set1_bio6	bio	790936	689452	0.277719902262784	HiCONA	100000000.0	5
343	GM_set1_bio3	GM_set1_bio6	bio	421093	351621	0.3637228411936726	HiCONA	100000000.0	10
344	GM_set1_bio3	GM_set1_bio6	bio	3015582	3119848	0.1010475459486892	HiCONA	5000000.0	0
345	GM_set1_bio3	GM_set1_bio6	bio	1772452	1727814	0.1100682196080869	HiCONA	5000000.0	1
346	GM_set1_bio3	GM_set1_bio6	bio	790617	689283	0.2777541780204524	HiCONA	5000000.0	5
347	GM_set1_bio3	GM_set1_bio6	bio	420945	351567	0.3637851378858039	HiCONA	5000000.0	10
348	GM_set1_bio3	GM_set1_bio6	bio	4068814	3792418	0.124059569824331	HiCONA	50000000.0	0
349	GM_set1_bio3	GM_set1_bio6	bio	1797763	1755883	0.1114639820396551	HiCONA	50000000.0	1
350	GM_set1_bio3	GM_set1_bio6	bio	790925	689449	0.2777188468566131	HiCONA	50000000.0	5
351	GM_set1_bio3	GM_set1_bio6	bio	421089	351619	0.3637266927278663	HiCONA	50000000.0	10
352	GM_set1_bio3	GM_set1_bio7	bio	3371951	2366845	0.0656236961243453	HiCONA	10000000.0	0
353	GM_set1_bio3	GM_set1_bio7	bio	1785399	735246	0.0781469343550866	HiCONA	10000000.0	1
354	GM_set1_bio3	GM_set1_bio7	bio	790637	60070	0.0571426441148072	HiCONA	10000000.0	5
355	GM_set1_bio3	GM_set1_bio7	bio	420963	2438	0.005519180577424	HiCONA	10000000.0	10
356	GM_set1_bio3	GM_set1_bio7	bio	4138231	2569328	0.0832285239217388	HiCONA	100000000.0	0
357	GM_set1_bio3	GM_set1_bio7	bio	1798461	736182	0.0784296873304744	HiCONA	100000000.0	1
358	GM_set1_bio3	GM_set1_bio7	bio	790936	60089	0.0571371430558937	HiCONA	100000000.0	5
359	GM_set1_bio3	GM_set1_bio7	bio	421093	2447	0.0055364570473495	HiCONA	100000000.0	10
360	GM_set1_bio3	GM_set1_bio7	bio	3015582	2256484	0.0584603289136341	HiCONA	5000000.0	0
361	GM_set1_bio3	GM_set1_bio7	bio	1772452	734733	0.0780382784994745	HiCONA	5000000.0	1
362	GM_set1_bio3	GM_set1_bio7	bio	790617	60070	0.0571440643318093	HiCONA	5000000.0	5
363	GM_set1_bio3	GM_set1_bio7	bio	420945	2438	0.0055194165188251	HiCONA	5000000.0	10
364	GM_set1_bio3	GM_set1_bio7	bio	4068814	2525601	0.0796449151171555	HiCONA	50000000.0	0
365	GM_set1_bio3	GM_set1_bio7	bio	1797763	736085	0.0783892137585863	HiCONA	50000000.0	1
366	GM_set1_bio3	GM_set1_bio7	bio	790925	60089	0.0571379237953981	HiCONA	50000000.0	5
367	GM_set1_bio3	GM_set1_bio7	bio	421089	2447	0.0055365096247898	HiCONA	50000000.0	10
368	GM_set1_bio3	GM_set1_bio7	bio	3371951	2698360	0.0778369719268926	HiCONA	10000000.0	0
369	GM_set1_bio3	GM_set1_bio7	bio	1785399	1129610	0.0954615712139893	HiCONA	10000000.0	1
370	GM_set1_bio3	GM_set1_bio7	bio	790637	228006	0.1651661372586923	HiCONA	10000000.0	5
371	GM_set1_bio3	GM_set1_bio7	bio	420963	54860	0.105765365049929	HiCONA	10000000.0	10
372	GM_set1_bio3	GM_set1_bio7	bio	4138231	4285635	0.1003478612301337	HiCONA	100000000.0	0
373	GM_set1_bio3	GM_set1_bio7	bio	1798461	1134332	0.0960360532741763	HiCONA	100000000.0	1
374	GM_set1_bio3	GM_set1_bio7	bio	790936	228091	0.165158898765353	HiCONA	100000000.0	5
375	GM_set1_bio3	GM_set1_bio7	bio	421093	54910	0.1057904958370502	HiCONA	100000000.0	10
376	GM_set1_bio3	GM_set1_bio7	bio	3015582	2360737	0.0704310180397541	HiCONA	5000000.0	0
377	GM_set1_bio3	GM_set1_bio7	bio	1772452	1128493	0.0951962971772016	HiCONA	5000000.0	1
378	GM_set1_bio3	GM_set1_bio7	bio	790617	228005	0.16516877195511	HiCONA	5000000.0	5
379	GM_set1_bio3	GM_set1_bio7	bio	420945	54860	0.1057697894225562	HiCONA	5000000.0	10
380	GM_set1_bio3	GM_set1_bio7	bio	4068814	3797640	0.0948455043082871	HiCONA	50000000.0	0
381	GM_set1_bio3	GM_set1_bio7	bio	1797763	1134065	0.0959916203310148	HiCONA	50000000.0	1
382	GM_set1_bio3	GM_set1_bio7	bio	790925	228089	0.1651573569700379	HiCONA	50000000.0	5
383	GM_set1_bio3	GM_set1_bio7	bio	421089	54910	0.1057914788830553	HiCONA	50000000.0	10
384	GM_set1_bio3	GM_set1_bio4	bio	3413373	2978530	0.0784050498196276	HiCONA	10000000.0	0
385	GM_set1_bio3	GM_set1_bio4	bio	1770449	849566	0.0918617177553618	HiCONA	10000000.0	1
386	GM_set1_bio3	GM_set1_bio4	bio	788301	188616	0.1589525121273271	HiCONA	10000000.0	5
387	GM_set1_bio3	GM_set1_bio4	bio	396286	48395	0.105544616486172	HiCONA	10000000.0	10
388	GM_set1_bio3	GM_set1_bio4	bio	4099580	3275025	0.0973428744036831	HiCONA	100000000.0	0
389	GM_set1_bio3	GM_set1_bio4	bio	1794336	857428	0.0927007521845658	HiCONA	100000000.0	1
390	GM_set1_bio3	GM_set1_bio4	bio	788500	188689	0.1589534669963767	HiCONA	100000000.0	5
391	GM_set1_bio3	GM_set1_bio4	bio	396368	48420	0.1055632609030667	HiCONA	100000000.0	10
392	GM_set1_bio3	GM_set1_bio4	bio	3091063	2794908	0.0706626262868796	HiCONA	5000000.0	0
393	GM_set1_bio3	GM_set1_bio4	bio	1767532	846856	0.0915510040653614	HiCONA	5000000.0	1
394	GM_set1_bio3	GM_set1_bio4	bio	788278	188610	0.1589538560098706	HiCONA	5000000.0	5
395	GM_set1_bio3	GM_set1_bio4	bio	396274	48395	0.1055477653797959	HiCONA	5000000.0	10
396	GM_set1_bio3	GM_set1_bio4	bio	3998646	3238731	0.0943815199028853	HiCONA	50000000.0	0
397	GM_set1_bio3	GM_set1_bio4	bio	1793803	850778	0.0922581937506324	HiCONA	50000000.0	1
398	GM_set1_bio3	GM_set1_bio4	bio	788492	188688	0.1589551636945002	HiCONA	50000000.0	5
399	GM_set1_bio3	GM_set1_bio4	bio	396363	48420	0.1055645728574517	HiCONA	50000000.0	10
400	GM_set1_bio3	GM_set1_bio5	bio	3413373	3482305	0.1001864149989725	HiCONA	10000000.0	0
401	GM_set1_bio3	GM_set1_bio5	bio	1770449	1634516	0.0996386172507783	HiCONA	10000000.0	1
402	GM_set1_bio3	GM_set1_bio5	bio	788301	601068	0.2650523095413696	HiCONA	10000000.0	5
403	GM_set1_bio3	GM_set1_bio5	bio	396286	252972	0.3293734157258279	HiCONA	10000000.0	10
404	GM_set1_bio3	GM_set1_bio5	bio	4099580	3997524	0.1137910652737556	HiCONA	100000000.0	0
405	GM_set1_bio3	GM_set1_bio5	bio	1794336	1642951	0.1006753682247431	HiCONA	100000000.0	1
406	GM_set1_bio3	GM_set1_bio5	bio	788500	601243	0.2650369249730788	HiCONA	100000000.0	5
407	GM_set1_bio3	GM_set1_bio5	bio	396368	253042	0.3293416850896585	HiCONA	100000000.0	10
408	GM_set1_bio3	GM_set1_bio5	bio	3091063	3306169	0.092632843929455	HiCONA	5000000.0	0
409	GM_set1_bio3	GM_set1_bio5	bio	1767532	1630254	0.0991973219045844	HiCONA	5000000.0	1
410	GM_set1_bio3	GM_set1_bio5	bio	788278	601050	0.2650541413685219	HiCONA	5000000.0	5
411	GM_set1_bio3	GM_set1_bio5	bio	396274	252968	0.3293814844618626	HiCONA	5000000.0	10
412	GM_set1_bio3	GM_set1_bio5	bio	3998646	3951993	0.111631555215335	HiCONA	50000000.0	0
413	GM_set1_bio3	GM_set1_bio5	bio	1793803	1642127	0.10057810355895	HiCONA	50000000.0	1
414	GM_set1_bio3	GM_set1_bio5	bio	788492	601240	0.2650349726736163	HiCONA	50000000.0	5
415	GM_set1_bio3	GM_set1_bio5	bio	396363	253038	0.329345031442421	HiCONA	50000000.0	10
416	GM_set1_bio3	GM_set1_bio5	bio	3413373	3532489	0.1006083097102962	HiCONA	10000000.0	0
417	GM_set1_bio3	GM_set1_bio5	bio	1770449	1666466	0.0991381929426994	HiCONA	10000000.0	1
418	GM_set1_bio3	GM_set1_bio5	bio	788301	613475	0.2635510918573563	HiCONA	10000000.0	5
419	GM_set1_bio3	GM_set1_bio5	bio	396286	257691	0.3310287137821269	HiCONA	10000000.0	10
420	GM_set1_bio3	GM_set1_bio5	bio	4099580	4119474	0.1137398879546279	HiCONA	100000000.0	0
421	GM_set1_bio3	GM_set1_bio5	bio	1794336	1675277	0.100184388639884	HiCONA	100000000.0	1
422	GM_set1_bio3	GM_set1_bio5	bio	788500	613728	0.263510925970479	HiCONA	100000000.0	5
423	GM_set1_bio3	GM_set1_bio5	bio	396368	257777	0.3310265963183094	HiCONA	100000000.0	10
424	GM_set1_bio3	GM_set1_bio5	bio	3091063	3282977	0.0931358223883238	HiCONA	5000000.0	0
425	GM_set1_bio3	GM_set1_bio5	bio	1767532	1661840	0.098671389362593	HiCONA	5000000.0	1
426	GM_set1_bio3	GM_set1_bio5	bio	788278	613461	0.2635541870011773	HiCONA	5000000.0	5
427	GM_set1_bio3	GM_set1_bio5	bio	396274	257683	0.3310286434216605	HiCONA	5000000.0	10
428	GM_set1_bio3	GM_set1_bio5	bio	3998646	4029316	0.1118066167486953	HiCONA	50000000.0	0
429	GM_set1_bio3	GM_set1_bio5	bio	1793803	1674303	0.1000748903527205	HiCONA	50000000.0	1
430	GM_set1_bio3	GM_set1_bio5	bio	788492	613727	0.2635119244462185	HiCONA	50000000.0	5
431	GM_set1_bio3	GM_set1_bio5	bio	396363	257774	0.3310265681560597	HiCONA	50000000.0	10
432	GM_set1_bio3	GM_set1_bio6	bio	3413373	3487436	0.1122669630644939	HiCONA	10000000.0	0
433	GM_set1_bio3	GM_set1_bio6	bio	1770449	1731462	0.1116189672029153	HiCONA	10000000.0	1
434	GM_set1_bio3	GM_set1_bio6	bio	788301	689295	0.2802516148317586	HiCONA	10000000.0	5
435	GM_set1_bio3	GM_set1_bio6	bio	396286	351571	0.3683932211329095	HiCONA	10000000.0	10
436	GM_set1_bio3	GM_set1_bio6	bio	4099580	3823310	0.1289193015963394	HiCONA	100000000.0	0
437	GM_set1_bio3	GM_set1_bio6	bio	1794336	1756643	0.1127399291113727	HiCONA	100000000.0	1
438	GM_set1_bio3	GM_set1_bio6	bio	788500	689452	0.2802328401649284	HiCONA	100000000.0	5
439	GM_set1_bio3	GM_set1_bio6	bio	396368	351621	0.3683793613160051	HiCONA	100000000.0	10
440	GM_set1_bio3	GM_set1_bio6	bio	3091063	3119848	0.1036143666315966	HiCONA	5000000.0	0
441	GM_set1_bio3	GM_set1_bio6	bio	1767532	1727814	0.1111861365673119	HiCONA	5000000.0	1
442	GM_set1_bio3	GM_set1_bio6	bio	788278	689283	0.2802590045498223	HiCONA	5000000.0	5
443	GM_set1_bio3	GM_set1_bio6	bio	396274	351567	0.3683939909608241	HiCONA	5000000.0	10
444	GM_set1_bio3	GM_set1_bio6	bio	3998646	3792418	0.1264010862864432	HiCONA	50000000.0	0
445	GM_set1_bio3	GM_set1_bio6	bio	1793803	1755883	0.1126461064912187	HiCONA	50000000.0	1
446	GM_set1_bio3	GM_set1_bio6	bio	788492	689449	0.2802344013928952	HiCONA	50000000.0	5
447	GM_set1_bio3	GM_set1_bio6	bio	396363	351619	0.3683790720776262	HiCONA	50000000.0	10
448	GM_set1_bio3	GM_set1_bio7	bio	3413373	2366845	0.0664660014974241	HiCONA	10000000.0	0
449	GM_set1_bio3	GM_set1_bio7	bio	1770449	735246	0.0790721089642359	HiCONA	10000000.0	1
450	GM_set1_bio3	GM_set1_bio7	bio	788301	60070	0.0572694745998651	HiCONA	10000000.0	5
451	GM_set1_bio3	GM_set1_bio7	bio	396286	2438	0.0058450027370858	HiCONA	10000000.0	10
452	GM_set1_bio3	GM_set1_bio7	bio	4099580	2569328	0.0838529203161273	HiCONA	100000000.0	0
453	GM_set1_bio3	GM_set1_bio7	bio	1794336	736182	0.079402142153329	HiCONA	100000000.0	1
454	GM_set1_bio3	GM_set1_bio7	bio	788500	60089	0.0572710441527892	HiCONA	100000000.0	5
455	GM_set1_bio3	GM_set1_bio7	bio	396368	2447	0.005858882398636	HiCONA	100000000.0	10
456	GM_set1_bio3	GM_set1_bio7	bio	3091063	2256484	0.0596239561879315	HiCONA	5000000.0	0
457	GM_set1_bio3	GM_set1_bio7	bio	1767532	734733	0.0789131467727011	HiCONA	5000000.0	1
458	GM_set1_bio3	GM_set1_bio7	bio	788278	60070	0.057269798540619	HiCONA	5000000.0	5
459	GM_set1_bio3	GM_set1_bio7	bio	396274	2438	0.0058451796818829	HiCONA	5000000.0	10
460	GM_set1_bio3	GM_set1_bio7	bio	3998646	2525601	0.0806249167698554	HiCONA	50000000.0	0
461	GM_set1_bio3	GM_set1_bio7	bio	1793803	736085	0.0793576300523533	HiCONA	50000000.0	1
462	GM_set1_bio3	GM_set1_bio7	bio	788492	60089	0.057271614997994	HiCONA	50000000.0	5
463	GM_set1_bio3	GM_set1_bio7	bio	396363	2447	0.0058589562835603	HiCONA	50000000.0	10
464	GM_set1_bio3	GM_set1_bio7	bio	3413373	2698360	0.0783657880565771	HiCONA	10000000.0	0
465	GM_set1_bio3	GM_set1_bio7	bio	1770449	1129610	0.0950337829928854	HiCONA	10000000.0	1
466	GM_set1_bio3	GM_set1_bio7	bio	788301	228006	0.1636974247231614	HiCONA	10000000.0	5
467	GM_set1_bio3	GM_set1_bio7	bio	396286	54860	0.1083905775524042	HiCONA	10000000.0	10
468	GM_set1_bio3	GM_set1_bio7	bio	4099580	4285635	0.1009994350054746	HiCONA	100000000.0	0
469	GM_set1_bio3	GM_set1_bio7	bio	1794336	1134332	0.0956098064639702	HiCONA	100000000.0	1
470	GM_set1_bio3	GM_set1_bio7	bio	788500	228091	0.1637028193085259	HiCONA	100000000.0	5
471	GM_set1_bio3	GM_set1_bio7	bio	396368	54910	0.1084234958920259	HiCONA	100000000.0	10
472	GM_set1_bio3	GM_set1_bio7	bio	3091063	2360737	0.0713836527426226	HiCONA	5000000.0	0
473	GM_set1_bio3	GM_set1_bio7	bio	1767532	1128493	0.0948297338974279	HiCONA	5000000.0	1
474	GM_set1_bio3	GM_set1_bio7	bio	788278	228005	0.1637005908487152	HiCONA	5000000.0	5
475	GM_set1_bio3	GM_set1_bio7	bio	396274	54860	0.1083937732177604	HiCONA	5000000.0	10
476	GM_set1_bio3	GM_set1_bio7	bio	3998646	3797640	0.0955466873926678	HiCONA	50000000.0	0
477	GM_set1_bio3	GM_set1_bio7	bio	1793803	1134065	0.0955515160676907	HiCONA	50000000.0	1
478	GM_set1_bio3	GM_set1_bio7	bio	788492	228089	0.1637046932540268	HiCONA	50000000.0	5
479	GM_set1_bio3	GM_set1_bio7	bio	396363	54910	0.1084248274506914	HiCONA	50000000.0	10
480	GM_set1_bio4	GM_set1_bio5	bio	2978530	3482305	0.0652224271237188	HiCONA	10000000.0	0
481	GM_set1_bio4	GM_set1_bio5	bio	849566	1634516	0.0723807188512608	HiCONA	10000000.0	1
482	GM_set1_bio4	GM_set1_bio5	bio	188616	601068	0.1656695465797526	HiCONA	10000000.0	5
483	GM_set1_bio4	GM_set1_bio5	bio	48395	252972	0.1357296561912335	HiCONA	10000000.0	10
484	GM_set1_bio4	GM_set1_bio5	bio	3275025	3997524	0.0789514131683259	HiCONA	100000000.0	0
485	GM_set1_bio4	GM_set1_bio5	bio	857428	1642951	0.0730765979014661	HiCONA	100000000.0	1
486	GM_set1_bio4	GM_set1_bio5	bio	188689	601243	0.1656674020349287	HiCONA	100000000.0	5
487	GM_set1_bio4	GM_set1_bio5	bio	48420	253042	0.1357623753423728	HiCONA	100000000.0	10
488	GM_set1_bio4	GM_set1_bio5	bio	2794908	3306169	0.0588112689695506	HiCONA	5000000.0	0
489	GM_set1_bio4	GM_set1_bio5	bio	846856	1630254	0.072045902473689	HiCONA	5000000.0	1
490	GM_set1_bio4	GM_set1_bio5	bio	188610	601050	0.1656702537531553	HiCONA	5000000.0	5
491	GM_set1_bio4	GM_set1_bio5	bio	48395	252968	0.1357317022615669	HiCONA	5000000.0	10
492	GM_set1_bio4	GM_set1_bio5	bio	3238731	3951993	0.0765749499196018	HiCONA	50000000.0	0
493	GM_set1_bio4	GM_set1_bio5	bio	850778	1642127	0.072717805943849	HiCONA	50000000.0	1
494	GM_set1_bio4	GM_set1_bio5	bio	188688	601240	0.1656683799126702	HiCONA	50000000.0	5
495	GM_set1_bio4	GM_set1_bio5	bio	48420	253038	0.1357601422629453	HiCONA	50000000.0	10
496	GM_set1_bio4	GM_set1_bio5	bio	2978530	3532489	0.0646703161755832	HiCONA	10000000.0	0
497	GM_set1_bio4	GM_set1_bio5	bio	849566	1666466	0.0714575597907022	HiCONA	10000000.0	1
498	GM_set1_bio4	GM_set1_bio5	bio	188616	613475	0.1625939427320757	HiCONA	10000000.0	5
499	GM_set1_bio4	GM_set1_bio5	bio	48395	257691	0.1341895417086618	HiCONA	10000000.0	10
500	GM_set1_bio4	GM_set1_bio5	bio	3275025	4119474	0.0782972685659789	HiCONA	100000000.0	0
501	GM_set1_bio4	GM_set1_bio5	bio	857428	1675277	0.0721946651573194	HiCONA	100000000.0	1
502	GM_set1_bio4	GM_set1_bio5	bio	188689	613728	0.1625878913183009	HiCONA	100000000.0	5
503	GM_set1_bio4	GM_set1_bio5	bio	48420	257777	0.1342436017587986	HiCONA	100000000.0	10
504	GM_set1_bio4	GM_set1_bio5	bio	2794908	3282977	0.0581276114206128	HiCONA	5000000.0	0
505	GM_set1_bio4	GM_set1_bio5	bio	846856	1661840	0.071163508222998	HiCONA	5000000.0	1
