file_a	file_b	rep_type	cell_type	resolution	dist_thr	perc_thr	alpha_mod	alpha_thr	size_a_filt	size_b_filt	size_overlap_filt	jacc_value_filt	size_a_spar	size_b_spar	size_overlap_spar	jacc_value_spar
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.0	min	optimal	64237050	38095619	16101581	0.1867259404172193	3383772	2825284	451695	0.0784552158532355
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.0	min	0.05	64237050	38095619	16101581	0.1867259404172193	4628	404	147	0.0300921187308086
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.01	min	optimal	63262076	36840335	14628225	0.1711420217561358	3668305	3991104	605839	0.0858911161298463
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.01	min	0.05	63262076	36840335	14628225	0.1711420217561358	4088	322	125	0.029171528588098
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.05	min	optimal	59686334	14978008	6992846	0.1033351767485678	4435340	1727799	398136	0.0690608487107465
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.05	min	0.05	59686334	14978008	6992846	0.1033351767485678	2901	139	60	0.0201342281879194
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.1	min	optimal	26027340	6418885	3396880	0.1169348224546887	2375938	1025564	195619	0.0610187583264891
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.1	min	0.05	26027340	6418885	3396880	0.1169348224546887	1002	16	16	0.0159680638722554
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.25	min	optimal	13397930	6418620	2974116	0.1765846907875667	1804136	1025492	159144	0.059593691630431
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.25	min	0.05	13397930	6418620	2974116	0.1765846907875667	25	16	16	0.64
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.0	min	optimal	89199703	52679047	16241025	0.1292686969618401	4136914	4293110	768488	0.1003046908609448
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.0	min	0.05	89199703	52679047	16241025	0.1292686969618401	10116	1047	354	0.0327504857063558
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.01	min	optimal	87871280	51324172	14553852	0.1167656063465167	4977081	4827152	933108	0.1051848553593822
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.01	min	0.05	87871280	51324172	14553852	0.1167656063465167	9471	899	310	0.0308151093439363
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.05	min	optimal	76274467	9226050	4957986	0.061557365263329	7372827	1122513	390246	0.0481482386262269
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.05	min	0.05	76274467	9226050	4957986	0.061557365263329	7283	104	65	0.0088773559136847
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.1	min	optimal	14313692	6463170	3002699	0.1689361687523626	1845744	1030009	162443	0.0598689423619122
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.1	min	0.05	14313692	6463170	3002699	0.1689361687523626	130	47	47	0.3615384615384615
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.25	min	optimal	13532022	6462797	2976738	0.1749161964853734	1811271	1029902	160668	0.0599394517077938
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.25	min	0.05	13532022	6462797	2976738	0.1749161964853734	60	47	47	0.7833333333333333
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.0	min	optimal	75203446	44192831	16182154	0.1567823620416752	3728007	3672000	607038	0.0893626925133914
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.0	min	0.05	75203446	44192831	16182154	0.1567823620416752	7157	676	278	0.0367968232958305
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.01	min	optimal	74135771	42840101	14600445	0.1426166945315891	4153497	4474056	749106	0.0950829522620384
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.01	min	0.05	74135771	42840101	14600445	0.1426166945315891	6542	543	232	0.0338537866627754
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.05	min	optimal	67573560	9959889	5326054	0.0737605061088272	5147369	1238064	350701	0.0581137654497333
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.05	min	0.05	67573560	9959889	5326054	0.0737605061088272	4917	167	112	0.0225261464199517
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.1	min	optimal	17062007	6443872	3088369	0.1512608050638887	1958426	1027905	168896	0.0599467245916942
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.1	min	0.05	17062007	6443872	3088369	0.1512608050638887	368	45	45	0.1222826086956521
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.25	min	optimal	13476808	6443600	2975841	0.1756221330412279	1808352	1027825	160081	0.059818855526857
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	25000000	0.25	min	0.05	13476808	6443600	2975841	0.1756221330412279	57	45	45	0.7894736842105263
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.0	min	optimal	57426375	34410785	16025741	0.2113895401430225	3032251	2658106	379726	0.0715029908875235
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.0	min	0.05	57426375	34410785	16025741	0.2113895401430225	3557	316	129	0.0344551282051282
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.01	min	optimal	56511190	33376065	14744731	0.1962235258427039	3445539	3519769	507892	0.0786525136370337
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.01	min	0.05	56511190	33376065	14744731	0.1962235258427039	3039	263	112	0.0351097178683385
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.05	min	optimal	52879576	17307111	8065939	0.1298429149629685	4030589	1994091	405319	0.0721290196518785
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.05	min	0.05	52879576	17307111	8065939	0.1298429149629685	2012	123	57	0.0274302213666987
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.1	min	optimal	32888289	6397352	3717800	0.1045270079789211	2762814	1023819	217577	0.0609620583145795
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.1	min	0.05	32888289	6397352	3717800	0.1045270079789211	1144	16	16	0.0139860139860139
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.25	min	optimal	13322788	6397088	2973793	0.1775814081418323	1778321	1023747	157535	0.0595700639772693
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	5000000	0.25	min	0.05	13322788	6397088	2973793	0.1775814081418323	25	16	16	0.64
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.0	min	optimal	83961261	49287285	16227558	0.1386722012635887	4088730	4204898	731607	0.0967475493654408
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.0	min	0.05	83961261	49287285	16227558	0.1386722012635887	8931	895	330	0.0347514743049705
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.01	min	optimal	82748285	47932410	14585195	0.125631010676555	4659834	4693964	859555	0.1011926548369289
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.01	min	0.05	82748285	47932410	14585195	0.125631010676555	8307	746	290	0.0330936893757845
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.05	min	optimal	71836353	9163459	4980789	0.0655202974655436	6428981	1120985	364619	0.0507448004946734
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.05	min	0.05	71836353	9163459	4980789	0.0655202974655436	6298	103	65	0.0102588383838383
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.1	min	optimal	14301196	6458783	3002631	0.1690923104058106	1845147	1029611	162313	0.0598401073570155
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.1	min	0.05	14301196	6458783	3002631	0.1690923104058106	130	47	47	0.3615384615384615
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.25	min	optimal	13519526	6458411	2976670	0.1750851862981741	1810674	1029504	160538	0.0599102864563896
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	50000000	0.25	min	0.05	13519526	6458411	2976670	0.1750851862981741	60	47	47	0.7833333333333333
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.0	max	optimal	64237050	38095619	16101581	0.1867259404172193	3287647	3366340	478766	0.0775301807012251
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.0	max	0.05	64237050	38095619	16101581	0.1867259404172193	1702	141	74	0.041831543244771
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.01	max	optimal	63262076	36840335	14628225	0.1711420217561358	3730108	3184404	505713	0.0789091684729073
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.01	max	0.05	63262076	36840335	14628225	0.1711420217561358	1560	128	69	0.0426189005558987
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.05	max	optimal	59686334	14978008	6992846	0.1033351767485678	4309549	1655218	395922	0.0710958915179
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.05	max	0.05	59686334	14978008	6992846	0.1033351767485678	1245	60	35	0.0275590551181102
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.1	max	optimal	26027340	6418885	3396880	0.1169348224546887	2342844	1138543	208491	0.0637022991259117
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.1	max	0.05	26027340	6418885	3396880	0.1169348224546887	442	13	13	0.0294117647058823
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.25	max	optimal	13397930	6418620	2974116	0.1765846907875667	1791564	1138450	173671	0.0630077606451737
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	10000000	0.25	max	0.05	13397930	6418620	2974116	0.1765846907875667	14	13	10	0.5882352941176471
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.0	max	optimal	89199703	52679047	16241025	0.1292686969618401	4362471	4241173	752718	0.0958763335688045
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.0	max	0.05	89199703	52679047	16241025	0.1292686969618401	4919	484	186	0.0356526739505462
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.01	max	optimal	87871280	51324172	14553852	0.1167656063465167	5438278	4202750	852446	0.0969947142781395
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.01	max	0.05	87871280	51324172	14553852	0.1167656063465167	4735	449	180	0.0359712230215827
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.05	max	optimal	76274467	9226050	4957986	0.061557365263329	5924069	1300537	395490	0.0579123271591813
GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb.cool	GM_set1_bio7_tec2_4DNFIXR9BRGT_5kb.cool	bio	GM	5000	100000000	0.05	max	0.05	76274467	9226050	4957986	0.061557365263329	3810	66	49	0.0128037627384374
