chromhmm_state1	chromhmm_state2	count
		20151
	Enh	13685
	Het	108192
	Polyc	27048
	Prom	10655
	Tx	17115
	ZNF	5723
Enh		13128
Enh	Enh	861665
Enh	Het	2911634
Enh	Polyc	1179629
Enh	Prom	636778
Enh	Tx	955023
Enh	ZNF	279050
Het		111403
Het	Enh	2917268
Het	Het	26032971
Het	Polyc	5545621
Het	Prom	2049621
Het	Tx	3149290
Het	ZNF	1026059
Polyc		26216
Polyc	Enh	1157696
Polyc	Het	5465029
Polyc	Polyc	2595357
Polyc	Prom	776144
Polyc	Tx	1243579
Polyc	ZNF	331941
Prom		9442
Prom	Enh	631322
Prom	Het	2018901
Prom	Polyc	793607
Prom	Prom	529273
Prom	Tx	756521
Prom	ZNF	220518
Tx		17047
Tx	Enh	968595
Tx	Het	3140976
Tx	Polyc	1296182
Tx	Prom	763585
Tx	Tx	1266333
Tx	ZNF	332389
ZNF		5438
ZNF	Enh	280357
ZNF	Het	1006928
ZNF	Polyc	345823
ZNF	Prom	221872
ZNF	Tx	332806
ZNF	ZNF	137487
