	distance_thr	counts_thr	time (s)
0	5000000.0	0.0	1686.808393239975
0	5000000.0	0.01	1582.0305516719818
0	5000000.0	0.05	1452.7381484508514
0	5000000.0	0.1	1334.0644750595093
0	5000000.0	0.25	1055.7497487068176
0	10000000.0	0.0	1710.1083273887634
0	10000000.0	0.01	1705.211774110794
0	10000000.0	0.05	1439.3707010746002
0	10000000.0	0.1	1339.5199217796326
0	10000000.0	0.25	1032.0972211360931
0	25000000.0	0.0	1352.6905272006989
0	25000000.0	0.01	1157.8192813396454
0	25000000.0	0.05	1002.3943259716034
0	25000000.0	0.1	619.7303037643433
0	25000000.0	0.25	589.7308979034424
0	50000000.0	0.0	920.1393699645996
0	50000000.0	0.01	849.2703397274017
0	50000000.0	0.05	796.3442754745483
0	50000000.0	0.1	598.6743831634521
0	50000000.0	0.25	526.2989761829376
0	100000000.0	0.0	760.6163711547852
0	100000000.0	0.01	720.4719822406769
0	100000000.0	0.05	670.7493546009064
0	100000000.0	0.1	431.89733815193176
0	100000000.0	0.25	434.5336158275604
