chromhmm_state1	chromhmm_state2	count
		43976
	Enh	36566
	Het	251359
	Polyc	61587
	Prom	27977
	Tx	42045
	ZNF	17834
Enh		40368
Enh	Enh	1848979
Enh	Het	5672728
Enh	Polyc	2216782
Enh	Prom	1444142
Enh	Tx	2053750
Enh	ZNF	608914
Het		295705
Het	Enh	5981913
Het	Het	42380970
Het	Polyc	10285307
Het	Prom	4352166
Het	Tx	6570379
Het	ZNF	2071711
Polyc		70228
Polyc	Enh	2277885
Polyc	Het	10075729
Polyc	Polyc	4400775
Polyc	Prom	1620842
Polyc	Tx	2530328
Polyc	ZNF	695314
Prom		29782
Prom	Enh	1424029
Prom	Het	4016390
Prom	Polyc	1547029
Prom	Prom	1261012
Prom	Tx	1671143
Prom	ZNF	494572
Tx		47560
Tx	Enh	2078360
Tx	Het	6217016
Tx	Polyc	2483245
Tx	Prom	1708228
Tx	Tx	2694477
Tx	ZNF	716239
ZNF		20689
ZNF	Enh	615442
ZNF	Het	1958385
ZNF	Polyc	681853
ZNF	Prom	508150
ZNF	Tx	721768
ZNF	ZNF	271162
