chromhmm_state1	chromhmm_state2	count
		26798
	Enh	14044
	Het	109293
	Polyc	27652
	Prom	10544
	Tx	17137
	ZNF	5740
Enh		12851
Enh	Enh	865394
Enh	Het	2923482
Enh	Polyc	1164988
Enh	Prom	654050
Enh	Tx	959558
Enh	ZNF	285913
Het		108479
Het	Enh	2929535
Het	Het	27239587
Het	Polyc	5684888
Het	Prom	2051720
Het	Tx	3150593
Het	ZNF	1026892
Polyc		25735
Polyc	Enh	1132885
Polyc	Het	5531274
Polyc	Polyc	2578912
Polyc	Prom	761639
Polyc	Tx	1224658
Polyc	ZNF	328777
Prom		9400
Prom	Enh	652478
Prom	Het	2020085
Prom	Polyc	785790
Prom	Prom	567000
Prom	Tx	779350
Prom	ZNF	232738
Tx		17174
Tx	Enh	977363
Tx	Het	3142609
Tx	Polyc	1284687
Tx	Prom	785156
Tx	Tx	1303964
Tx	ZNF	342698
ZNF		5783
ZNF	Enh	288173
ZNF	Het	1015412
ZNF	Polyc	344989
ZNF	Prom	233330
ZNF	Tx	343351
ZNF	ZNF	143075
