chromhmm_state1	chromhmm_state2	count
		18482
	Enh	15959
	Het	96944
	Polyc	29138
	Prom	12079
	Tx	18553
	ZNF	5852
Enh		14525
Enh	Enh	1061380
Enh	Het	3091103
Enh	Polyc	1340923
Enh	Prom	819673
Enh	Tx	1149057
Enh	ZNF	343302
Het		98717
Het	Enh	3095385
Het	Het	23318390
Het	Polyc	5592820
Het	Prom	2221962
Het	Tx	3290018
Het	ZNF	1072389
Polyc		27675
Polyc	Enh	1302265
Polyc	Het	5457990
Polyc	Polyc	2747824
Polyc	Prom	902562
Polyc	Tx	1391442
Polyc	ZNF	375051
Prom		10947
Prom	Enh	818646
Prom	Het	2196274
Prom	Polyc	932251
Prom	Prom	717175
Prom	Tx	944176
Prom	ZNF	282379
Tx		18896
Tx	Enh	1169642
Tx	Het	3291255
Tx	Polyc	1464864
Tx	Prom	953282
Tx	Tx	1489510
Tx	ZNF	395866
ZNF		5830
ZNF	Enh	345219
ZNF	Het	1059861
ZNF	Polyc	393122
ZNF	Prom	284219
ZNF	Tx	396149
ZNF	ZNF	161605
