chromhmm_state1	chromhmm_state2	count
		74963
	Enh	50509
	Het	405765
	Polyc	87323
	Prom	33165
	Tx	70900
	ZNF	20280
Enh		52976
Enh	Enh	2131793
Enh	Het	7794494
Enh	Polyc	2523237
Enh	Prom	1381463
Enh	Tx	2784416
Enh	ZNF	542540
Het		466631
Het	Enh	8254722
Het	Het	67711206
Het	Polyc	14003565
Het	Prom	5209149
Het	Tx	10939866
Het	ZNF	2324199
Polyc		94738
Polyc	Enh	2623366
Polyc	Het	13778312
Polyc	Polyc	5519806
Polyc	Prom	1596796
Polyc	Tx	3428115
Polyc	ZNF	623615
Prom		33107
Prom	Enh	1378033
Prom	Het	4841468
Prom	Polyc	1523657
Prom	Prom	1012042
Prom	Tx	1921475
Prom	ZNF	375450
Tx		75885
Tx	Enh	2820919
Tx	Het	10330726
Tx	Polyc	3328720
Tx	Prom	1945801
Tx	Tx	4424464
Tx	ZNF	770819
ZNF		22634
ZNF	Enh	544079
ZNF	Het	2184475
ZNF	Polyc	603581
ZNF	Prom	378392
ZNF	Tx	770124
ZNF	ZNF	219993
