chromhmm_state1	chromhmm_state2	count
		50252
	Enh	12893
	Het	115946
	Polyc	25338
	Prom	8518
	Tx	19881
	ZNF	5086
Enh		12140
Enh	Enh	919552
Enh	Het	3256272
Enh	Polyc	1150144
Enh	Prom	582276
Enh	Tx	1183035
Enh	ZNF	227099
Het		124396
Het	Enh	3250031
Het	Het	35298158
Het	Polyc	6181863
Het	Prom	1990848
Het	Tx	4164986
Het	ZNF	916830
Polyc		25145
Polyc	Enh	1148043
Polyc	Het	6174754
Polyc	Polyc	3046029
Polyc	Prom	661186
Polyc	Tx	1418959
Polyc	ZNF	242908
Prom		7324
Prom	Enh	582887
Prom	Het	1977536
Prom	Polyc	666557
Prom	Prom	423465
Prom	Tx	829125
Prom	ZNF	159558
Tx		20378
Tx	Enh	1194507
Tx	Het	4162135
Tx	Polyc	1444683
Tx	Prom	828197
Tx	Tx	2023308
Tx	ZNF	330958
ZNF		4837
ZNF	Enh	224907
ZNF	Het	908602
ZNF	Polyc	246209
ZNF	Prom	158150
ZNF	Tx	330228
ZNF	ZNF	112600
