chromhmm_state1	chromhmm_state2	count
		37505
	Enh	16221
	Het	148880
	Polyc	32575
	Prom	10544
	Tx	24003
	ZNF	5820
Enh		15194
Enh	Enh	1001432
Enh	Het	3647244
Enh	Polyc	1262250
Enh	Prom	639508
Enh	Tx	1290993
Enh	ZNF	250575
Het		148827
Het	Enh	3652497
Het	Het	37948719
Het	Polyc	6966056
Het	Prom	2244036
Het	Tx	4704524
Het	ZNF	1041302
Polyc		31155
Polyc	Enh	1247686
Polyc	Het	6868944
Polyc	Polyc	3182785
Polyc	Prom	720646
Polyc	Tx	1555940
Polyc	ZNF	270223
Prom		9266
Prom	Enh	640205
Prom	Het	2218374
Prom	Polyc	733545
Prom	Prom	464194
Prom	Tx	899537
Prom	ZNF	176594
Tx		24067
Tx	Enh	1307951
Tx	Het	4699105
Tx	Polyc	1603343
Tx	Prom	902514
Tx	Tx	2150968
Tx	ZNF	359606
ZNF		5415
ZNF	Enh	249420
ZNF	Het	1027488
ZNF	Polyc	278729
ZNF	Prom	175367
ZNF	Tx	358566
ZNF	ZNF	119506
