chromhmm_state1	chromhmm_state2	count
		37586
	Enh	18623
	Het	167819
	Polyc	38522
	Prom	12102
	Tx	27165
	ZNF	6426
Enh		17343
Enh	Enh	1070010
Enh	Het	3966346
Enh	Polyc	1358673
Enh	Prom	684304
Enh	Tx	1382973
Enh	ZNF	270404
Het		165395
Het	Enh	3971321
Het	Het	40813116
Het	Polyc	7604372
Het	Prom	2441497
Het	Tx	5124278
Het	ZNF	1129473
Polyc		35058
Polyc	Enh	1330532
Polyc	Het	7410596
Polyc	Polyc	3358527
Polyc	Prom	770846
Polyc	Tx	1666972
Polyc	ZNF	292078
Prom		10624
Prom	Enh	687519
Prom	Het	2417477
Prom	Polyc	793077
Prom	Prom	497084
Prom	Tx	964129
Prom	ZNF	190296
Tx		27168
Tx	Enh	1405013
Tx	Het	5127425
Tx	Polyc	1735868
Tx	Prom	966643
Tx	Tx	2290039
Tx	ZNF	387229
ZNF		5923
ZNF	Enh	269419
ZNF	Het	1118184
ZNF	Polyc	303869
ZNF	Prom	188633
ZNF	Tx	385285
ZNF	ZNF	125576
