chromhmm_state1	chromhmm_state2	count
		48099
	Enh	13891
	Het	100255
	Polyc	25026
	Prom	9297
	Tx	20629
	ZNF	4944
Enh		12553
Enh	Enh	1075561
Enh	Het	3346259
Enh	Polyc	1255793
Enh	Prom	714542
Enh	Tx	1360555
Enh	ZNF	262779
Het		103517
Het	Enh	3334094
Het	Het	30672683
Het	Polyc	5947867
Het	Prom	2109122
Het	Tx	4200710
Het	ZNF	925265
Polyc		25069
Polyc	Enh	1255226
Polyc	Het	5948761
Polyc	Polyc	3120103
Polyc	Prom	750060
Polyc	Tx	1535621
Polyc	ZNF	262860
Prom		7916
Prom	Enh	716959
Prom	Het	2102206
Prom	Polyc	756639
Prom	Prom	549834
Prom	Tx	990609
Prom	ZNF	192871
Tx		21057
Tx	Enh	1373686
Tx	Het	4213942
Tx	Polyc	1568307
Tx	Prom	991989
Tx	Tx	2256982
Tx	ZNF	369422
ZNF		4794
ZNF	Enh	259601
ZNF	Het	919359
ZNF	Polyc	266549
ZNF	Prom	191412
ZNF	Tx	369804
ZNF	ZNF	124329
