chromhmm_state1	chromhmm_state2	count
		71759
	Enh	46864
	Het	318117
	Polyc	74816
	Prom	31121
	Tx	64066
	ZNF	18796
Enh		46818
Enh	Enh	2314131
Enh	Het	7182208
Enh	Polyc	2463428
Enh	Prom	1580470
Enh	Tx	2926220
Enh	ZNF	575712
Het		350968
Het	Enh	7566329
Het	Het	53981513
Het	Polyc	11987115
Het	Prom	4919483
Het	Tx	9790123
Het	ZNF	2087381
Polyc		79537
Polyc	Enh	2553029
Polyc	Het	11813103
Polyc	Polyc	5103210
Polyc	Prom	1603337
Polyc	Tx	3263945
Polyc	ZNF	592867
Prom		30236
Prom	Enh	1579717
Prom	Het	4610941
Prom	Polyc	1542561
Prom	Prom	1235792
Prom	Tx	2113239
Prom	ZNF	418844
Tx		66254
Tx	Enh	2963150
Tx	Het	9307944
Tx	Polyc	3195216
Tx	Prom	2138507
Tx	Tx	4535298
Tx	ZNF	785994
ZNF		21590
ZNF	Enh	578573
ZNF	Het	1974660
ZNF	Polyc	575656
ZNF	Prom	423944
ZNF	Tx	787201
ZNF	ZNF	229472
