chromhmm_state1	chromhmm_state2	count
		39821
	Enh	17229
	Het	125733
	Polyc	31267
	Prom	11331
	Tx	24777
	ZNF	5710
Enh		15479
Enh	Enh	1187959
Enh	Het	3742698
Enh	Polyc	1383995
Enh	Prom	797189
Enh	Tx	1501485
Enh	ZNF	294071
Het		123872
Het	Enh	3743687
Het	Het	32954177
Het	Polyc	6679069
Het	Prom	2378110
Het	Tx	4727815
Het	ZNF	1048791
Polyc		30574
Polyc	Enh	1371688
Polyc	Het	6599600
Polyc	Polyc	3308008
Polyc	Prom	824078
Polyc	Tx	1687125
Polyc	ZNF	292899
Prom		9881
Prom	Enh	799720
Prom	Het	2360894
Prom	Polyc	837904
Prom	Prom	615097
Prom	Tx	1092308
Prom	ZNF	216555
Tx		24710
Tx	Enh	1519666
Tx	Het	4734185
Tx	Polyc	1740068
Tx	Prom	1098478
Tx	Tx	2441653
Tx	ZNF	408784
ZNF		5586
ZNF	Enh	291831
ZNF	Het	1035777
ZNF	Polyc	301321
ZNF	Prom	215819
ZNF	Tx	408035
ZNF	ZNF	134441
