chromhmm_state1	chromhmm_state2	count
		48716
	Enh	17288
	Het	127245
	Polyc	31396
	Prom	11379
	Tx	24938
	ZNF	5757
Enh		15502
Enh	Enh	1193383
Enh	Het	3773466
Enh	Polyc	1392442
Enh	Prom	800333
Enh	Tx	1509827
Enh	ZNF	295605
Het		125327
Het	Enh	3774259
Het	Het	34130565
Het	Polyc	6754274
Het	Prom	2398223
Het	Tx	4762144
Het	ZNF	1058304
Polyc		30691
Polyc	Enh	1380200
Polyc	Het	6674186
Polyc	Polyc	3360214
Polyc	Prom	829815
Polyc	Tx	1696194
Polyc	ZNF	294348
Prom		9920
Prom	Enh	802974
Prom	Het	2381309
Prom	Polyc	843416
Prom	Prom	617351
Prom	Tx	1099282
Prom	ZNF	217789
Tx		24866
Tx	Enh	1528402
Tx	Het	4768510
Tx	Polyc	1748803
Tx	Prom	1105311
Tx	Tx	2471656
Tx	ZNF	413330
ZNF		5630
ZNF	Enh	293319
ZNF	Het	1045708
ZNF	Polyc	302929
ZNF	Prom	217025
ZNF	Tx	412561
ZNF	ZNF	136686
