chromhmm_state1	chromhmm_state2	count
		51381
	Enh	16959
	Het	157931
	Polyc	33853
	Prom	11045
	Tx	25596
	ZNF	6013
Enh		15719
Enh	Enh	1044159
Enh	Het	3831857
Enh	Polyc	1318142
Enh	Prom	666429
Enh	Tx	1354098
Enh	ZNF	262494
Het		157121
Het	Enh	3838088
Het	Het	41009105
Het	Polyc	7331924
Het	Prom	2364895
Het	Tx	4970342
Het	ZNF	1099404
Polyc		32443
Polyc	Enh	1303826
Polyc	Het	7218156
Polyc	Polyc	3366290
Polyc	Prom	757712
Polyc	Tx	1631500
Polyc	ZNF	282853
Prom		9700
Prom	Enh	667362
Prom	Het	2342332
Prom	Polyc	772046
Prom	Prom	484812
Prom	Tx	948970
Prom	ZNF	184661
Tx		25326
Tx	Enh	1372192
Tx	Het	4963011
Tx	Polyc	1683905
Tx	Prom	953049
Tx	Tx	2295272
Tx	ZNF	382567
ZNF		6014
ZNF	Enh	262154
ZNF	Het	1085041
ZNF	Polyc	292116
ZNF	Prom	183572
ZNF	Tx	381210
ZNF	ZNF	126098
