chromhmm_state1	chromhmm_state2	count
		42000
	Enh	15675
	Het	117271
	Polyc	44546
	Prom	8920
	Tx	24114
	ZNF	2819
Enh		15592
Enh	Enh	1601529
Enh	Het	2651778
Enh	Polyc	1844143
Enh	Prom	597493
Enh	Tx	1923190
Enh	ZNF	156567
Het		112516
Het	Enh	2676711
Het	Het	26725415
Het	Polyc	6308011
Het	Prom	1163905
Het	Tx	3906710
Het	ZNF	349645
Polyc		38326
Polyc	Enh	1852686
Polyc	Het	6256271
Polyc	Polyc	5386486
Polyc	Prom	880209
Polyc	Tx	2659803
Polyc	ZNF	209427
Prom		8008
Prom	Enh	603067
Prom	Het	1158388
Prom	Polyc	881376
Prom	Prom	334882
Prom	Tx	901045
Prom	ZNF	81948
Tx		23023
Tx	Enh	1939008
Tx	Het	3858567
Tx	Polyc	2674207
Tx	Prom	899169
Tx	Tx	3216734
Tx	ZNF	246323
ZNF		2805
ZNF	Enh	153547
ZNF	Het	343386
ZNF	Polyc	206634
ZNF	Prom	79334
ZNF	Tx	242015
ZNF	ZNF	62042
