chromhmm_state1	chromhmm_state2	count
		33679
	Enh	24266
	Het	156229
	Polyc	56412
	Prom	19440
	Tx	34439
	ZNF	8743
Enh		27284
Enh	Enh	1632860
Enh	Het	3191318
Enh	Polyc	2168214
Enh	Prom	989174
Enh	Tx	1955604
Enh	ZNF	313754
Het		176429
Het	Enh	3434258
Het	Het	26073285
Het	Polyc	7688651
Het	Prom	2392655
Het	Tx	4785227
Het	ZNF	811714
Polyc		58861
Polyc	Enh	2140659
Polyc	Het	7111421
Polyc	Polyc	5032347
Polyc	Prom	1522665
Polyc	Tx	2914553
Polyc	ZNF	469582
Prom		19298
Prom	Enh	931246
Prom	Het	2093682
Prom	Polyc	1457857
Prom	Prom	732170
Prom	Tx	1270989
Prom	ZNF	214687
Tx		37703
Tx	Enh	1957407
Tx	Het	4436698
Tx	Polyc	2958646
Tx	Prom	1350393
Tx	Tx	2812079
Tx	ZNF	431698
ZNF		7987
ZNF	Enh	279834
ZNF	Het	668661
ZNF	Polyc	424009
ZNF	Prom	201618
ZNF	Tx	384532
ZNF	ZNF	102374
