	distance_thr	counts_thr	time (s)
0	5000000.0	0.0	1814.017139673233
0	5000000.0	0.01	1426.9599871635437
0	5000000.0	0.05	1575.4982371330261
0	5000000.0	0.1	1120.8317987918854
0	5000000.0	0.25	1158.4172999858856
0	10000000.0	0.0	1884.7100343704224
0	10000000.0	0.01	1652.1845762729645
0	10000000.0	0.05	1440.6751930713654
0	10000000.0	0.1	943.8824813365936
0	10000000.0	0.25	843.4512250423431
0	25000000.0	0.0	1183.1202507019043
0	25000000.0	0.01	1055.610237121582
0	25000000.0	0.05	968.6857604980469
0	25000000.0	0.1	696.1600246429443
0	25000000.0	0.25	641.2447621822357
0	50000000.0	0.0	1122.542325258255
0	50000000.0	0.01	1119.7643690109253
0	50000000.0	0.05	1022.8674576282501
0	50000000.0	0.1	636.0043487548828
0	50000000.0	0.25	670.0374205112457
0	100000000.0	0.0	1063.0790841579437
0	100000000.0	0.01	923.1935775279999
0	100000000.0	0.05	727.6358802318573
0	100000000.0	0.1	425.0643515586853
0	100000000.0	0.25	452.80805706977844
