chromhmm_state1	chromhmm_state2	count
		36489
	Enh	10839
	Het	100627
	Polyc	33200
	Prom	6679
	Tx	17962
	ZNF	2198
Enh		11338
Enh	Enh	1284066
Enh	Het	2275350
Enh	Polyc	1547822
Enh	Prom	470807
Enh	Tx	1592098
Enh	ZNF	129633
Het		100166
Het	Enh	2295178
Het	Het	26693512
Het	Polyc	5446746
Het	Prom	1029685
Het	Tx	3441944
Het	ZNF	312234
Polyc		29556
Polyc	Enh	1551996
Polyc	Het	5373273
Polyc	Polyc	4702213
Polyc	Prom	761608
Polyc	Tx	2308476
Polyc	ZNF	181288
Prom		5902
Prom	Enh	471935
Prom	Het	1020331
Prom	Polyc	760825
Prom	Prom	273727
Prom	Tx	757701
Prom	ZNF	69661
Tx		17440
Tx	Enh	1601058
Tx	Het	3404729
Tx	Polyc	2322298
Tx	Prom	759198
Tx	Tx	2834617
Tx	ZNF	216102
ZNF		2328
ZNF	Enh	126916
ZNF	Het	305776
ZNF	Polyc	179090
ZNF	Prom	67898
ZNF	Tx	213362
ZNF	ZNF	58078
