chromhmm_state1	chromhmm_state2	count
		44099
	Enh	12270
	Het	109458
	Polyc	36265
	Prom	7230
	Tx	20014
	ZNF	2381
Enh		12478
Enh	Enh	1339150
Enh	Het	2405130
Enh	Polyc	1619177
Enh	Prom	492510
Enh	Tx	1669627
Enh	ZNF	135790
Het		108001
Het	Enh	2424564
Het	Het	28344464
Het	Polyc	5777435
Het	Prom	1091967
Het	Tx	3648352
Het	ZNF	330432
Polyc		31805
Polyc	Enh	1626026
Polyc	Het	5718126
Polyc	Polyc	4947040
Polyc	Prom	799474
Polyc	Tx	2426787
Polyc	ZNF	190573
Prom		6488
Prom	Enh	495504
Prom	Het	1086436
Prom	Polyc	800125
Prom	Prom	285774
Prom	Tx	795751
Prom	ZNF	72934
Tx		19243
Tx	Enh	1680446
Tx	Het	3611041
Tx	Polyc	2436802
Tx	Prom	795433
Tx	Tx	2976062
Tx	ZNF	226970
ZNF		2503
ZNF	Enh	133002
ZNF	Het	324421
ZNF	Polyc	188245
ZNF	Prom	70852
ZNF	Tx	224066
ZNF	ZNF	60096
