chromhmm_state1	chromhmm_state2	count
		44061
	Enh	10937
	Het	101806
	Polyc	33401
	Prom	6715
	Tx	18069
	ZNF	2233
Enh		11380
Enh	Enh	1292996
Enh	Het	2291334
Enh	Polyc	1560050
Enh	Prom	473802
Enh	Tx	1603603
Enh	ZNF	130577
Het		101373
Het	Enh	2310949
Het	Het	27399187
Het	Polyc	5492535
Het	Prom	1039386
Het	Tx	3463922
Het	ZNF	315268
Polyc		29769
Polyc	Enh	1564649
Polyc	Het	5419074
Polyc	Polyc	4793121
Polyc	Prom	770841
Polyc	Tx	2328301
Polyc	ZNF	182721
Prom		5939
Prom	Enh	474944
Prom	Het	1030252
Prom	Polyc	770081
Prom	Prom	275994
Prom	Tx	764693
Prom	ZNF	70337
Tx		17519
Tx	Enh	1612627
Tx	Het	3426040
Tx	Polyc	2342021
Tx	Prom	766338
Tx	Tx	2870914
Tx	ZNF	218761
ZNF		2351
ZNF	Enh	127847
ZNF	Het	308920
ZNF	Polyc	180573
ZNF	Prom	68533
ZNF	Tx	216228
ZNF	ZNF	59376
