chromhmm_state1	chromhmm_state2	count
		36476
	Enh	12172
	Het	108276
	Polyc	36064
	Prom	7194
	Tx	19907
	ZNF	2346
Enh		12436
Enh	Enh	1330156
Enh	Het	2389032
Enh	Polyc	1606910
Enh	Prom	489503
Enh	Tx	1658068
Enh	ZNF	134845
Het		106791
Het	Enh	2408696
Het	Het	27632534
Het	Polyc	5731395
Het	Prom	1082210
Het	Tx	3626277
Het	ZNF	327386
Polyc		31592
Polyc	Enh	1613322
Polyc	Het	5672070
Polyc	Polyc	4855430
Polyc	Prom	790185
Polyc	Tx	2406937
Polyc	ZNF	189137
Prom		6451
Prom	Enh	492484
Prom	Het	1076452
Prom	Polyc	790802
Prom	Prom	283498
Prom	Tx	788721
Prom	ZNF	72257
Tx		19164
Tx	Enh	1668828
Tx	Het	3589637
Tx	Polyc	2417040
Tx	Prom	788267
Tx	Tx	2939515
Tx	ZNF	224299
ZNF		2480
ZNF	Enh	132069
ZNF	Het	321266
ZNF	Polyc	186759
ZNF	Prom	70215
ZNF	Tx	221191
ZNF	ZNF	58796
