chromhmm_state1	chromhmm_state2	count
		41176
	Enh	28391
	Het	178345
	Polyc	45413
	Prom	22749
	Tx	33183
	ZNF	14595
Enh		30264
Enh	Enh	1740454
Enh	Het	4677749
Enh	Polyc	1965331
Enh	Prom	1380095
Enh	Tx	1885855
Enh	ZNF	555761
Het		205435
Het	Enh	4937999
Het	Het	31896817
Het	Polyc	8101000
Het	Prom	3681328
Het	Tx	5378705
Het	ZNF	1695567
Polyc		50487
Polyc	Enh	2015166
Polyc	Het	7890332
Polyc	Polyc	3790215
Polyc	Prom	1467323
Polyc	Tx	2209052
Polyc	ZNF	602730
Prom		23200
Prom	Enh	1366765
Prom	Het	3408436
Prom	Polyc	1410956
Prom	Prom	1229791
Prom	Tx	1572852
Prom	ZNF	459880
Tx		36174
Tx	Enh	1911693
Tx	Het	5091903
Tx	Polyc	2177987
Tx	Prom	1605981
Tx	Tx	2439640
Tx	ZNF	640003
ZNF		16626
ZNF	Enh	564323
ZNF	Het	1607408
ZNF	Polyc	594397
ZNF	Prom	472466
ZNF	Tx	645366
ZNF	ZNF	246269
