chromhmm_state1	chromhmm_state2	count
		34365
	Enh	23722
	Het	157196
	Polyc	55891
	Prom	19406
	Tx	34164
	ZNF	9049
Enh		27072
Enh	Enh	1561023
Enh	Het	3117887
Enh	Polyc	2071333
Enh	Prom	932833
Enh	Tx	1882290
Enh	ZNF	302938
Het		177451
Het	Enh	3352475
Het	Het	25924613
Het	Polyc	7491332
Het	Prom	2325433
Het	Tx	4695695
Het	ZNF	796534
Polyc		58452
Polyc	Enh	2042366
Polyc	Het	6933031
Polyc	Polyc	4835805
Polyc	Prom	1439341
Polyc	Tx	2801067
Polyc	ZNF	450014
Prom		18914
Prom	Enh	879874
Prom	Het	2034878
Prom	Polyc	1381022
Prom	Prom	685493
Prom	Tx	1211405
Prom	ZNF	205070
Tx		37514
Tx	Enh	1883136
Tx	Het	4361909
Tx	Polyc	2846234
Tx	Prom	1288544
Tx	Tx	2733442
Tx	ZNF	417636
ZNF		8055
ZNF	Enh	269752
ZNF	Het	658161
ZNF	Polyc	406859
ZNF	Prom	192505
ZNF	Tx	373087
ZNF	ZNF	99559
