chromhmm_state1	chromhmm_state2	count
		21368
	Enh	19765
	Het	142560
	Polyc	38251
	Prom	15487
	Tx	23504
	ZNF	7745
Enh		18830
Enh	Enh	1283315
Enh	Het	4084725
Enh	Polyc	1636173
Enh	Prom	995450
Enh	Tx	1400563
Enh	ZNF	428023
Het		147748
Het	Enh	4097647
Het	Het	35347852
Het	Polyc	7706482
Het	Prom	2921484
Het	Tx	4355518
Het	ZNF	1426117
Polyc		36042
Polyc	Enh	1587223
Polyc	Het	7468839
Polyc	Polyc	3429978
Polyc	Prom	1083607
Polyc	Tx	1685826
Polyc	ZNF	458934
Prom		13845
Prom	Enh	993262
Prom	Het	2870936
Prom	Polyc	1120926
Prom	Prom	876671
Prom	Tx	1154055
Prom	ZNF	355521
Tx		23760
Tx	Enh	1424989
Tx	Het	4340801
Tx	Polyc	1774016
Tx	Prom	1164771
Tx	Tx	1844041
Tx	ZNF	499895
ZNF		7653
ZNF	Enh	433325
ZNF	Het	1408241
ZNF	Polyc	482168
ZNF	Prom	359924
ZNF	Tx	501901
ZNF	ZNF	208040
