chromhmm_state1	chromhmm_state2	count
		32702
	Enh	17122
	Het	131618
	Polyc	32005
	Prom	13799
	Tx	21242
	ZNF	7271
Enh		16324
Enh	Enh	1167516
Enh	Het	3733625
Enh	Polyc	1499704
Enh	Prom	902832
Enh	Tx	1277000
Enh	ZNF	386296
Het		136797
Het	Enh	3747313
Het	Het	33379036
Het	Polyc	6997960
Het	Prom	2674261
Het	Tx	3992016
Het	ZNF	1313286
Polyc		31940
Polyc	Enh	1473291
Polyc	Het	6881209
Polyc	Polyc	3188663
Polyc	Prom	1005189
Polyc	Tx	1564642
Polyc	ZNF	423877
Prom		12172
Prom	Enh	897411
Prom	Het	2627599
Prom	Polyc	1026561
Prom	Prom	791260
Prom	Tx	1047436
Prom	ZNF	320144
Tx		21508
Tx	Enh	1296689
Tx	Het	3976958
Tx	Polyc	1628073
Tx	Prom	1058067
Tx	Tx	1685927
Tx	ZNF	452164
ZNF		7278
ZNF	Enh	389909
ZNF	Het	1290312
ZNF	Polyc	440171
ZNF	Prom	323853
ZNF	Tx	454741
ZNF	ZNF	190960
