chromhmm_state1	chromhmm_state2	count
		32766
	Enh	20009
	Het	148154
	Polyc	38527
	Prom	15790
	Tx	24009
	ZNF	8113
Enh		18999
Enh	Enh	1288729
Enh	Het	4124007
Enh	Polyc	1651227
Enh	Prom	999299
Enh	Tx	1407915
Enh	ZNF	430004
Het		152212
Het	Enh	4135854
Het	Het	36297695
Het	Polyc	7774682
Het	Prom	2954716
Het	Tx	4405452
Het	ZNF	1443786
Polyc		36427
Polyc	Enh	1602466
Polyc	Het	7537648
Polyc	Polyc	3457060
Polyc	Prom	1096140
Polyc	Tx	1705710
Polyc	ZNF	465242
Prom		14083
Prom	Enh	997036
Prom	Het	2903487
Prom	Polyc	1133027
Prom	Prom	879136
Prom	Tx	1159185
Prom	ZNF	356897
Tx		24458
Tx	Enh	1432279
Tx	Het	4390704
Tx	Polyc	1793682
Tx	Prom	1169729
Tx	Tx	1853472
Tx	ZNF	502348
ZNF		8136
ZNF	Enh	435307
ZNF	Het	1426284
ZNF	Polyc	488179
ZNF	Prom	361255
ZNF	Tx	504540
ZNF	ZNF	209174
