chromhmm_state1	chromhmm_state2	count
		31675
	Enh	21000
	Het	141135
	Polyc	53345
	Prom	18016
	Tx	28611
	ZNF	8672
Enh		22845
Enh	Enh	1603105
Enh	Het	2458842
Enh	Polyc	1900930
Enh	Prom	992639
Enh	Tx	1757362
Enh	ZNF	283497
Het		154750
Het	Enh	2608552
Het	Het	21125346
Het	Polyc	6435527
Het	Prom	1835663
Het	Tx	3569315
Het	ZNF	610322
Polyc		54349
Polyc	Enh	1883106
Polyc	Het	6081820
Polyc	Polyc	4670442
Polyc	Prom	1366356
Polyc	Tx	2477008
Polyc	ZNF	393295
Prom		16855
Prom	Enh	944122
Prom	Het	1654409
Prom	Polyc	1320379
Prom	Prom	767424
Prom	Tx	1193044
Prom	ZNF	202854
Tx		30098
Tx	Enh	1761836
Tx	Het	3349698
Tx	Polyc	2511112
Tx	Prom	1257866
Tx	Tx	2425566
Tx	ZNF	368134
ZNF		7213
ZNF	Enh	257252
ZNF	Het	520866
ZNF	Polyc	360954
ZNF	Prom	191595
ZNF	Tx	331817
ZNF	ZNF	92927
