	distance_thr	counts_thr	time (s)
0	5000000.0	0.0	623.1892812252045
0	5000000.0	0.01	613.8259017467499
0	5000000.0	0.05	426.3343942165375
0	5000000.0	0.1	412.7047016620636
0	5000000.0	0.25	409.1316032409668
0	10000000.0	0.0	704.7324607372284
0	10000000.0	0.01	670.7330782413483
0	10000000.0	0.05	394.5467460155487
0	10000000.0	0.1	383.0848317146301
0	10000000.0	0.25	371.6848204135895
0	25000000.0	0.0	644.575544834137
0	25000000.0	0.01	639.1928207874298
0	25000000.0	0.05	409.12231850624084
0	25000000.0	0.1	468.0262541770935
0	25000000.0	0.25	474.9462525844574
0	50000000.0	0.0	833.1289622783661
0	50000000.0	0.01	829.3726460933685
0	50000000.0	0.05	439.4460244178772
0	50000000.0	0.1	407.0658309459686
0	50000000.0	0.25	422.56533098220825
0	100000000.0	0.0	783.9890532493591
0	100000000.0	0.01	783.5832009315491
0	100000000.0	0.05	484.43860125541687
0	100000000.0	0.1	444.76150846481323
0	100000000.0	0.25	412.9427125453949
