chromhmm_state1	chromhmm_state2	count
		45345
	Enh	30506
	Het	189649
	Polyc	48637
	Prom	24539
	Tx	35740
	ZNF	16102
Enh		32832
Enh	Enh	1808799
Enh	Het	4913399
Enh	Polyc	2053889
Enh	Prom	1434768
Enh	Tx	1990360
Enh	ZNF	574858
Het		220455
Het	Enh	5207721
Het	Het	33028687
Het	Polyc	8446396
Het	Prom	3903046
Het	Tx	5766686
Het	ZNF	1782748
Polyc		54710
Polyc	Enh	2119189
Polyc	Het	8240562
Polyc	Polyc	3937378
Polyc	Prom	1545527
Polyc	Tx	2349735
Polyc	ZNF	630753
Prom		25336
Prom	Enh	1420318
Prom	Het	3591515
Prom	Polyc	1476131
Prom	Prom	1278033
Prom	Tx	1658340
Prom	ZNF	474625
Tx		39719
Tx	Enh	2023142
Tx	Het	5442340
Tx	Polyc	2303440
Tx	Prom	1698952
Tx	Tx	2603280
Tx	ZNF	673624
ZNF		18651
ZNF	Enh	582549
ZNF	Het	1678646
ZNF	Polyc	618017
ZNF	Prom	487082
ZNF	Tx	675815
ZNF	ZNF	252426
