	distance_thr	counts_thr	time (s)
0	5000000.0	0.0	1353.698243379593
0	5000000.0	0.01	1258.3110101222992
0	5000000.0	0.05	1278.180772781372
0	5000000.0	0.1	889.6937630176544
0	5000000.0	0.25	779.2644503116608
0	10000000.0	0.0	1297.6834604740143
0	10000000.0	0.01	1472.678492307663
0	10000000.0	0.05	1319.6889798641205
0	10000000.0	0.1	862.0365359783173
0	10000000.0	0.25	823.3332693576813
0	25000000.0	0.0	1516.6242094039917
0	25000000.0	0.01	1249.9761974811554
0	25000000.0	0.05	1205.5145118236542
0	25000000.0	0.1	785.375955581665
0	25000000.0	0.25	713.58522605896
0	50000000.0	0.0	1141.2336566448212
0	50000000.0	0.01	1021.7843954563141
0	50000000.0	0.05	977.3073883056641
0	50000000.0	0.1	663.5952694416046
0	50000000.0	0.25	635.5752701759338
0	100000000.0	0.0	983.3027966022491
0	100000000.0	0.01	904.0946409702301
0	100000000.0	0.05	811.2353096008301
0	100000000.0	0.1	553.86070561409
0	100000000.0	0.25	534.551860332489
