chromhmm_state1	chromhmm_state2	count
		44433
	Enh	18581
	Het	165026
	Polyc	33623
	Prom	12256
	Tx	27095
	ZNF	8112
Enh		18738
Enh	Enh	1026449
Enh	Het	3469847
Enh	Polyc	1135105
Enh	Prom	655389
Enh	Tx	1290925
Enh	ZNF	255843
Het		179441
Het	Enh	3624232
Het	Het	33802985
Het	Polyc	6394836
Het	Prom	2304867
Het	Tx	4784771
Het	ZNF	1038368
Polyc		35079
Polyc	Enh	1165272
Polyc	Het	6258465
Polyc	Polyc	2777689
Polyc	Prom	712641
Polyc	Tx	1505469
Polyc	ZNF	274076
Prom		11704
Prom	Enh	657206
Prom	Het	2174922
Prom	Polyc	689565
Prom	Prom	518018
Prom	Tx	931773
Prom	ZNF	183477
Tx		27550
Tx	Enh	1314890
Tx	Het	4595464
Tx	Polyc	1487453
Tx	Prom	940118
Tx	Tx	2245050
Tx	ZNF	375455
ZNF		9155
ZNF	Enh	258110
ZNF	Het	995243
ZNF	Polyc	269589
ZNF	Prom	184484
ZNF	Tx	377630
ZNF	ZNF	125997
