chromhmm_state1	chromhmm_state2	count
		36950
	Enh	12767
	Het	108096
	Polyc	40498
	Prom	8065
	Tx	20102
	ZNF	2526
Enh		13090
Enh	Enh	1420250
Enh	Het	2220142
Enh	Polyc	1649299
Enh	Prom	553336
Enh	Tx	1673551
Enh	ZNF	137990
Het		105662
Het	Enh	2238046
Het	Het	23887763
Het	Polyc	5591064
Het	Prom	1014404
Het	Tx	3235105
Het	ZNF	303056
Polyc		35406
Polyc	Enh	1654196
Polyc	Het	5535849
Polyc	Polyc	5012074
Polyc	Prom	821849
Polyc	Tx	2349351
Polyc	ZNF	186580
Prom		7095
Prom	Enh	555933
Prom	Het	1004807
Prom	Polyc	819221
Prom	Prom	333923
Prom	Tx	827417
Prom	ZNF	76865
Tx		19674
Tx	Enh	1686184
Tx	Het	3195638
Tx	Polyc	2364083
Tx	Prom	830709
Tx	Tx	2803871
Tx	ZNF	216507
ZNF		2575
ZNF	Enh	134993
ZNF	Het	294242
ZNF	Polyc	185763
ZNF	Prom	74587
ZNF	Tx	213784
ZNF	ZNF	57866
