chromhmm_state1	chromhmm_state2	count
		43698
	Enh	25335
	Het	184566
	Polyc	41420
	Prom	16504
	Tx	34735
	ZNF	10299
Enh		26974
Enh	Enh	1121519
Enh	Het	3826553
Enh	Polyc	1327753
Enh	Prom	707259
Enh	Tx	1380800
Enh	ZNF	259251
Het		219643
Het	Enh	4091271
Het	Het	31613200
Het	Polyc	6756240
Het	Prom	2619607
Het	Tx	5230641
Het	ZNF	1096257
Polyc		48098
Polyc	Enh	1389194
Polyc	Het	6623756
Polyc	Polyc	3000884
Polyc	Prom	857231
Polyc	Tx	1740568
Polyc	ZNF	311968
Prom		17594
Prom	Enh	704472
Prom	Het	2410247
Prom	Polyc	814051
Prom	Prom	536799
Prom	Tx	967210
Prom	ZNF	179358
Tx		38023
Tx	Enh	1393299
Tx	Het	4874062
Tx	Polyc	1672688
Tx	Prom	976606
Tx	Tx	2220099
Tx	ZNF	359705
ZNF		12218
ZNF	Enh	258167
ZNF	Het	1019124
ZNF	Polyc	298871
ZNF	Prom	180650
ZNF	Tx	359066
ZNF	ZNF	113788
