chromhmm_state1	chromhmm_state2	count
		48691
	Enh	16958
	Het	142924
	Polyc	31313
	Prom	11651
	Tx	25523
	ZNF	6425
Enh		15577
Enh	Enh	1266602
Enh	Het	4318536
Enh	Polyc	1506365
Enh	Prom	852528
Enh	Tx	1622209
Enh	ZNF	320575
Het		152271
Het	Enh	4310736
Het	Het	45030192
Het	Polyc	7934430
Het	Prom	2716366
Het	Tx	5472638
Het	ZNF	1216549
Polyc		31164
Polyc	Enh	1503413
Polyc	Het	7918200
Polyc	Polyc	3753267
Polyc	Prom	890518
Polyc	Tx	1851293
Polyc	ZNF	322754
Prom		9728
Prom	Enh	853573
Prom	Het	2693944
Prom	Polyc	897439
Prom	Prom	664409
Prom	Tx	1182743
Prom	ZNF	238044
Tx		26543
Tx	Enh	1636325
Tx	Het	5474331
Tx	Polyc	1884398
Tx	Prom	1183170
Tx	Tx	2696672
Tx	ZNF	455945
ZNF		6403
ZNF	Enh	319523
ZNF	Het	1206539
ZNF	Polyc	325455
ZNF	Prom	236554
ZNF	Tx	456696
ZNF	ZNF	152357
