chromhmm_state1	chromhmm_state2	count
		66481
	Enh	31381
	Het	232267
	Polyc	51828
	Prom	21737
	Tx	44199
	ZNF	13940
Enh		31313
Enh	Enh	1773938
Enh	Het	5506375
Enh	Polyc	1896866
Enh	Prom	1205326
Enh	Tx	2219330
Enh	ZNF	436351
Het		252702
Het	Enh	5776736
Het	Het	45450854
Het	Polyc	9485963
Het	Prom	3779887
Het	Tx	7437335
Het	ZNF	1597398
Polyc		54333
Polyc	Enh	1954546
Polyc	Het	9292747
Polyc	Polyc	4213375
Polyc	Prom	1228162
Polyc	Tx	2468814
Polyc	ZNF	443759
Prom		20977
Prom	Enh	1207532
Prom	Het	3566538
Prom	Polyc	1190025
Prom	Prom	962563
Prom	Tx	1634329
Prom	ZNF	322136
Tx		45501
Tx	Enh	2252882
Tx	Het	7113435
Tx	Polyc	2432022
Tx	Prom	1652565
Tx	Tx	3567221
Tx	ZNF	603588
ZNF		15948
ZNF	Enh	438469
ZNF	Het	1526738
ZNF	Polyc	434463
ZNF	Prom	324791
ZNF	Tx	607188
ZNF	ZNF	188822
