chromhmm_state1	chromhmm_state2	count
		45349
	Enh	11697
	Het	110288
	Polyc	35794
	Prom	7141
	Tx	19795
	ZNF	2335
Enh		12048
Enh	Enh	1286672
Enh	Het	2347560
Enh	Polyc	1554284
Enh	Prom	464309
Enh	Tx	1618507
Enh	ZNF	131307
Het		107557
Het	Enh	2363672
Het	Het	28200038
Het	Polyc	5642161
Het	Prom	1054768
Het	Tx	3594682
Het	ZNF	325735
Polyc		31577
Polyc	Enh	1559279
Polyc	Het	5583026
Polyc	Polyc	4792126
Polyc	Prom	758830
Polyc	Tx	2351256
Polyc	ZNF	184366
Prom		6273
Prom	Enh	468373
Prom	Het	1048051
Prom	Polyc	759366
Prom	Prom	265728
Prom	Tx	761761
Prom	ZNF	69634
Tx		19068
Tx	Enh	1628034
Tx	Het	3555559
Tx	Polyc	2360807
Tx	Prom	760532
Tx	Tx	2922217
Tx	ZNF	222386
ZNF		2515
ZNF	Enh	129239
ZNF	Het	319875
ZNF	Polyc	181768
ZNF	Prom	68257
ZNF	Tx	219008
ZNF	ZNF	58863
