chromhmm_state1	chromhmm_state2	count
		37730
	Enh	11612
	Het	109138
	Polyc	35618
	Prom	7112
	Tx	19675
	ZNF	2310
Enh		11995
Enh	Enh	1276438
Enh	Het	2330650
Enh	Polyc	1540735
Enh	Prom	460886
Enh	Tx	1606201
Enh	ZNF	130246
Het		106360
Het	Enh	2347014
Het	Het	27473785
Het	Polyc	5594432
Het	Prom	1044666
Het	Tx	3572099
Het	ZNF	322748
Polyc		31347
Polyc	Enh	1545347
Polyc	Het	5535747
Polyc	Polyc	4694049
Polyc	Prom	748848
Polyc	Tx	2330853
Polyc	ZNF	182797
Prom		6226
Prom	Enh	464993
Prom	Het	1037660
Prom	Polyc	749319
Prom	Prom	263192
Prom	Tx	754136
Prom	ZNF	68915
Tx		18997
Tx	Enh	1615521
Tx	Het	3533548
Tx	Polyc	2340270
Tx	Prom	752753
Tx	Tx	2884632
Tx	ZNF	219523
ZNF		2499
ZNF	Enh	128162
ZNF	Het	316758
ZNF	Polyc	180207
ZNF	Prom	67490
ZNF	Tx	216000
ZNF	ZNF	57629
